        2, Eifyr and Co. 'Rogue' Warp Drive Speed WS-605 
        2, Warhead Upgrades 
        2, Kaalakiota Rail Rifle 
        2, Small Particle Dispersion Projector II 
        2, Armored Warfare Link - Passive Defense I 
        2, Capital Tractor Beam I 
        2, Zainou 'Deadeye' Small Hybrid Turret SH-605 
        2, Poteque 'Prospector' Astrometric Acquisition AQ-702 
        2, Ammatar Navy Heat Sink 
        2, Zainou 'Gnome' Launcher CPU Efficiency LE-603 
        2, Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805 
        2, Eifyr and Co. 'Gunslinger' Motion Prediction MR-705 
        2, Gravimetric Backup Array II 
        2, Medium AutoCannon Battery 
        2, Standard Drop Booster 
        2, Medium Energy Turret 
        2, Pithi C-Type Small Shield Booster 
        2, Small Inverted Signal Field Projector I 
        2, Amarr Industrial 
        2, Smooth Glacial Mass 
        2, Micro K-Exhaust Core Augmentation 
        2, Hyena 
        2, Medium I-ax Remote Armor Repairer 
        2, Michi's Excavation Augmentor 
        2, Armored Warfare Mindlink 
        2, Large Beam Laser Battery 
        2, Mark I Modified SS Expanded Cargo 
        2, Caldari Navy Hornet 
        2, Huginn 
        2, Tactical Information IV 
        2, Cryptic Parity 
        2, Inherent Implants 'Squire' Energy Systems Operation EO-601 
        2, Connections 
        2, Inherent Implants 'Lancer' Controlled Bursts CB-703 
        2, Medium Tracking Diagnostic Subroutines I 
        2, Centii C-Type Adaptive Nano Plating 
        2, Shadow Serpentis Brass Tag 
        2, Serpentis Silver Tag 
        2, Linked Remote Sensor Booster 
        2, Civilian Hobgoblin 
        2, Connected Remote Sensor Booster 
        2, Capital Ship Construction 
        2, Sarum Magnate 
        2, Inherent Implants 'Squire' Energy Management EM-805 
        2, Medium Core Defense Field Extender II 
        2, 'Dactyl' Type-E Asteroid Analyzer 
        2, Medium Drone Mining Augmentor I 
        2, Zainou 'Gnome' Shield Management SM-701 
        2, Medium Inefficient Armor Repair Unit 
        2, Ship Maintenance Array 
        2, Heavy Energy Neutralizer I 
        2, Practical Type-E Ship Probe 
        2, Medium Proton Smartbomb I 
        2, ECCM - Ladar I 
        2, Dread Guristas Co-Processor 
        2, Dark Blood Adaptive Nano Plating 
        2, Large Warp Core Optimizer I 
        2, Shadow Serpentis 150mm Railgun 
        2, Domination Adaptive Nano Plating 
        2, Gallente Encryption Methods 
        2, F-M3 Munition Inertial Suspensor 
        1, Phoenix 
        1, Dread Guristas Thermic Dissipation Field 
        1, Siege Module I 
        1, Ballistic 'Purge' Targeting System I 
        1, Poteque 'Prospector' Salvaging SV-905 
        1, Zainou 'Gnome' Launcher CPU Efficiency LE-601 
        1, Medium Artillery Specialization 
        1, Medium Hybrid Turret 
        1, Light Missile Specialization 
        1, Medium Beam Laser Specialization 
        1, True Sansha Heavy Nosferatu 
        1, Refining 
        1, Prorator 
        1, Muninn 
        1, Large Nanobot Accelerator I 
        1, Information Warfare Mindlink 
        1, Surrogate Gravimetric Reserve Array I 
        1, Surrogate Magnetometric Reserve Array I 
        1, Initiated Ion Field ECM I 
        1, Scanner Data II 
        1, Limited Neutron Blaster I 
        1, Regulated Electron Phase Cannon I 
        1, Gallente Industrial 
        1, Medium 'Knave' Energy Drain 
        1, Sansha Gold Tag 
        1, Sansha Platinum Tag 
        1, Medium 'Gremlin' Power Core Disruptor I 
        1, Angel Silver Tag 
        1, Guristas Platinum Tag 
        1, Guristas Palladium Tag 
        1, Focused Modal Medium Laser I 
        1, Angel Palladium Tag 
        1, Zor's DNA 
        1, Serpentis Crystal Tag 
        1, 'Element' Kinetic Plating I 
        1, Limited Kinetic Plating I 
        1, Heavy Afocal Pulse Maser I 
        1, Upgraded Energized Armor Layering Membrane I 
        1, Experimental Kinetic Plating I 
        1, Upgraded Adaptive Nano Plating I 
        1, Taisu Magdesh's Insignia 
        1, Upgraded Energized Thermic Membrane I 
        1, Experimental Explosive Plating I 
        1, Elena Gazky's DNA 
        1, Small Focused Modal Laser I 
        1, Heavy Brief Capacitor Overcharge I 
        1, Incremental Ladar ECCM Scanning Array I 
        1, Zainou 'Deadeye' Medium Hybrid Turret MH-805 
        1, Medium F-4a Ld-Sulfate Capacitor Charge Unit 
        1, Small Processor Overclocking Unit II 
        1, Grail Alpha 
        1, Large Automated Structural Restoration 
        1, Limited Energized EM Membrane I 
        1, 400mm Reinforced Crystalline Carbonide Plates I 
        1, Blood Brass Tag 
        1, Upgraded Explosive Plating I 
        1, Upgraded Layered Plating I 
        1, Type-D Altered SS Reinforced Bulkheads 
        1, Blood Bronze Tag 
        1, Jump Drive Operation 
        1, Combat Drone Operation 
        1, Large Artillery Specialization 
        1, Planetology 
        1, Poteque 'Prospector' Astrometric Acquisition AQ-706 
        1, Broker Relations 
        1, Accounting 
        1, Large Blaster Specialization 
        1, Orca 
        1, Coreli B-Type Small Remote Armor Repairer 
        1, Shield Flux Coil I 
        1, 'Contour' EM Plating I 
        1, Limited Thermic Plating I 
        1, Eifyr and Co. 'Rogue' Navigation NN-601 
        1, Optimized Esoteric Attainment 
        1, Energized EM Membrane I 
        1, Prototype Energized Kinetic Membrane I 
        1, Black Ops 
        1, Zainou 'Deadeye' Large Hybrid Turret LH-1004 
        1, Kameiras 
        1, Thermic Plating I 
        1, Large Subordinate Screen Stabilizer I 
        1, Snake Gamma 
        1, Snake Alpha 
        1, Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-802 
        1, Inherent Implants 'Noble' Repair Proficiency RP-901 
        1, Reserve Multi-Frequency Scanners 
        1, Pith X-Type Shield Boost Amplifier 
        1, Scorpion 
        1, Dark Blood Armor EM Hardener 
        1, Gist C-Type Large Shield Booster 
        1, Large Shield Booster I 
        1, F-42 Reiterative RADAR Backup Sensors 
        1, Protected Magnetometric Backup Cluster I 
        1, Prototype ECCM Omni Sensor Cluster 
        1, Large Energy Collision Accelerator I 
        1, Caldari Defensive Systems 
        1, Thermic Shield Compensation 
        1, Signal Dispersion 
        1, Explosive Shield Compensation 
        1, Shield Management 
        1, EM Shield Compensation 
        1, Caldari Propulsion Systems 
        1, Kinetic Shield Compensation 
        1, Recon Ships 
        1, Medium Hybrid Burst Aerator II 
        1, Hulk 
        1, Occator 
        1, Shadow Serpentis Adaptive Nano Plating 
        1, Small Rudimentary Concussion Bomb I 
        1, Micro Proton Smartbomb I 
        1, Medium 'Notos' Explosive Charge I 
        1, Large Capacitor Battery I 
        1, Zainou 'Gypsy' Signature Analysis SA-703 
        1, Scorpion Navy Issue 
        1, Zainou 'Gypsy' Signature Analysis SA-701 
        1, Tengu Engineering - Supplemental Coolant Injector 
        1, Republic Fleet Large Shield Extender 
        1, Tengu Defensive - Supplemental Screening 
        1, Small Targeting Systems Stabilizer II 
        1, Electronic Attack Ships 
        1, Logistics 
        1, Serpentis Bronze Tag 
        1, Repair Systems 
        1, 50mm Reinforced Steel Plates I 
        1, Basic Signal Amplifier 
        1, Civilian EM Ward Field 
        1, Assault M/1-Series 
        1, M512-A Submachine Gun 
        1, Core Locus Grenade 
        1, Coreli B-Type Small Armor Repairer 
        1, CPU Management 
        1, Dual 250mm Railgun I 
        1, Eifyr and Co. 'Alchemist' Neurotoxin Recovery NR-1003 
        1, Small Mobile 'Rote' Siphon Unit 
        1, Civilian Armor Repairer 
        1, Low-grade Crystal Delta 
        1, Bantam Blueprint 
        1, Shadow Serpentis Large Armor Repairer 
        1, Core C-Type Armor EM Hardener 
        1, Large Peroxide Capacitor Power Cell 
        1, Medium Anti-Thermic Pump II 
        1, C4S Coiled Circuit Thermal Radiator 
        1, Heretic 
        1, Small Hybrid Discharge Elutriation I 
        1, Echelon 
        1, Minmatar Encryption Methods 
        1, Low-grade Nomad Delta 
        1, Low-grade Nomad Alpha 
        1, Low-grade Nomad Gamma 
        1, Low-grade Nomad Beta 
        1, Militia Kinetic Catalyzer 
        1, Flaylock Pistol 
        1, Duvolle Specialist Shotgun 
        1, GN-20 Specialist Flaylock Pistol 
        1, Zainou 'Gypsy' Weapon Disruption WD-903 
        1, Centii A-Type Kinetic Plating 
        1, Large Drone Scope Chip I 
        1, Inherent Implants 'Lancer' Large Energy Turret LE-1003 
        1, Drake Navy Issue Blueprint 
        1, Phantasm Blueprint 
        1, Claymore 
        1, Corelum C-Type 10MN Afterburner 
        1, Kryos 
        1, Serpentis Small Blaster Battery Blueprint 
        1, Capital Signal Focusing Kit II Blueprint 
        1, Capital Emission Scope Sharpener II Blueprint 
        1, Shadow Small Blaster Battery Blueprint 
        1, Shadow Large Railgun Battery Blueprint 
        1, Medium Algid Hybrid Administrations Unit II Blueprint 
        1, Shadow Large Blaster Battery Blueprint 
        1, Capital Semiconductor Memory Cell II Blueprint 
        1, Capital Drone Scope Chip II Blueprint 
        1, Worm Blueprint 
        1, Survey Probe Launcher II 
        1, Large Plasma Smartbomb II 
        1, Poteque 'Prospector' Hacking HC-905 
        1, Energized Kinetic Membrane I 
        1, Energized Thermic Membrane I 
        1, N-11/A Flux Drop Uplink 
        1, P-13 Quantum Drop Uplink 
        1, Caldari Navy Shield Boost Amplifier 
        1, Improved Blue Pill Booster 
        1, X-Large 'Locomotive' Shield Booster 
        1, Caldari Navy Thermic Dissipation Amplifier 
        1, Centii C-Type EM Plating 
        1, Centii C-Type Kinetic Plating 
        1, 'Limos' Rapid Heavy Missile Launcher I 
        1, Guristas Electrum Tag 
        1, Large Asymmetric Remote Shield Booster 
        1, Sukuuvestaa Heron 
        1, Kernite Processing 
        1, Shield Upgrades 
        1, Medium Drone Scope Chip I 
        1, Brutix Navy Issue 
        1, Domination Armor Kinetic Hardener 
        1, Domination Medium Armor Repairer 
        1, Domination Armor Thermic Hardener 
        1, Cryptic Data Interface Blueprint 
        1, Inherent Implants 'Lancer' Medium Energy Turret ME-801 
        1, Inherent Implants 'Highwall' Mining MX-1001 
        1, Centus C-Type Armor EM Hardener 
        1, 19th Tier Overseer's Personal Effects 
        1, Ashimmu Blueprint 
        1, Crimson Hand Level 2 Passcard 
        1, Legion Propulsion - Fuel Catalyst 
        1, Legion Engineering - Power Core Multiplier 
        1, Harbinger Navy Issue 
        1, Legion Electronics - Tactical Targeting Network 
        1, Legion Defensive - Nanobot Injector 
        1, Corpum B-Type Medium Armor Repairer 
        1, 350mm Carbide Railgun I 
        1, Heat Dissipation Array 
        1, Large Partial E95c Remote Capacitor Transmitter 
        1, Navigation 
        1, Amarr Destroyer 
        1, Nova Rocket Blueprint 
        1, Veldspar Mining Crystal I Blueprint 
        1, Scordite Mining Crystal I Blueprint 
        1, Pyroxeres Mining Crystal I Blueprint 
        1, Small Anti-Explosive Pump II Blueprint 
        1, Exotic Dancers, Male 
        1, Marines 
        1, Eifyr and Co. 'Gunslinger' Motion Prediction MR-702 
        1, Inherent Implants 'Lancer' Gunnery RF-902 
        1, Medium Energy Ambit Extension I 
        1, Large Capacitor Control Circuit II Blueprint 
        1, Zainou 'Gnome' Shield Operation SP-905 
        1, Medium Anti-Explosive Pump II 
        1, The Damsel 
        1, Extra Gravimetric ECCM Scanning Array I 
        1, Energy Pulse Weapons 
        1, Explosive Deflection Field I 
        1, Centii A-Type Adaptive Nano Plating 
        1, Mining Drone I Blueprint 
        1, Small Plasma Smartbomb I 
        1, Small Graviton Smartbomb I 
        1, Neurovisual Input Matrix 
        1, Cartesian Temporal Coordinator 
        1, Emergent Combat Analyzer 
        1, Guardian 
        1, Medium Remote Hull Repairer I 
        1, Hull Tanking, Elite 
        1, Caldari Fuel Block Blueprint 
        1, Medium Cargohold Optimization I Blueprint 
        1, 720mm Howitzer Artillery I Blueprint 
        1, Scan Resolution Script Blueprint 
        1, Damage Control I Blueprint 
        1, Hornet I Blueprint 
        1, Expanded Cargohold I Blueprint 
        1, Medium Core Defense Field Extender I Blueprint 
        1, Caldari Shuttle Blueprint 
        1, Salvage Drone I Blueprint 
        1, Small Gravity Capacitor Upgrade I Blueprint 
        1, Salvager I Blueprint 
        1, Hornet EC-300 Blueprint 
        1, Heavy Missile Launcher I Blueprint 
        1, Blackbird Blueprint 
        1, Rifter Blueprint 
        1, Infiltrator I Blueprint 
        1, Vulture 
        1, Siege Warfare Link - Shield Efficiency II 
        1, Large Drone Speed Augmentor I 
        1, Aliastra Catalyst 
        1, Zainou 'Gypsy' Long Range Targeting LT-802 
        1, Inherent Implants 'Lancer' Controlled Bursts CB-702 
        1, Eagle 
        1, XT-9000 Cruise Launcher 
        1, Women's 'Structure' Dress (black/white) 
        1, Caldari Drone Specialization 
        1, Command Ships 
        1, Siege Warfare Specialist 
        1, Drone Sharpshooting 
        1, Heavy Drone Operation 
        1, Long Range Targeting 
        1, Advanced Drone Interfacing 
        1, Sentry Drone Interfacing 
        1, Salvage Drone Operation 
        1, Deep Core Mining 
        1, Medium Drone Durability Enhancer I 
        1, Medium Anti-Explosive Screen Reinforcer II 
        1, Medium Gravity Capacitor Upgrade I 
        1, Archon 
        1, Tengu Electronics - CPU Efficiency Gate 
        1, Malfunctioning Thruster Sections 
        1, Wrecked Thruster Sections 
        1, Medium Peroxide Capacitor Power Cell 
        1, Large Supplemental Barrier Emitter I 
        1, Federation Navy Omnidirectional Tracking Link 
        1, Coreli A-Type Small Armor Repairer 
        1, Small Targeting Systems Stabilizer I 
        1, True Sansha Small EMP Smartbomb 
        1, Dark Blood Stasis Webifier 
        1, Inherent Implants 'Lancer' Large Energy Turret LE-1005 
        1, Inherent Implants 'Squire' Energy Pulse Weapons EP-705 
        1, Large Anti-Thermic Pump II 
        1, Large Plasma Smartbomb I 
        1, Enhanced Kinetic Catalyzer 
        1, Minmatar Battlecruiser 
        1, Low-grade Slave Delta 
        1, Low-grade Slave Epsilon 
        1, Federation Navy Warfare Mindlink 
        1, Low-grade Slave Alpha 
        1, Low-grade Slave Beta 
        1, Low-grade Slave Gamma 
        1, Low-grade Slave Omega 
        1, Dark Blood Energized Adaptive Nano Membrane 
        1, Federation Navy 100MN Afterburner 
        1, Small Gravity Capacitor Upgrade II 
        1, Optimized Occult Attainment 
        1, Piercing ECCM Emitter I 
        1, ECCM - Magnetometric I 
        1, Domination 1MN Afterburner 
        1, 150mm Light Carbine Repeating Cannon I 
        1, Low-grade Snake Beta 
        1, Zainou 'Gnome' Weapon Upgrades WU-1002 
        1, Low-grade Snake Alpha 
        1, Heavy Assault Cruisers 
        1, Small Beam Laser Specialization 
        1, Obelisk 
        1, Large 'Arup' Remote Armor Repairer 
        1, Explosive Deflection Amplifier I 
        1, Small Partial E95a Remote Capacitor Transmitter 
        1, Strong Exile Booster 
        1, Poteque 'Prospector' Archaeology AC-905 
        1, CONCORD Star Emblem 
        1, Caldari Navy Stasis Webifier 
        1, Low-grade Talon Alpha 
        1, Low-grade Talon Gamma 
        1, Low-grade Talon Beta 
        1, Low-grade Talon Delta 
        1, State Logistics C/1-Series 
        1, RS-90 Combat Rifle 
        1, Active Scanner 
        1, Militia Repair Tool 
        1, True Sansha Medium EMP Smartbomb 
        1, Nebben Centrien, Janitor 
        1, Quao Kale 
        1, Small 'Wolf' Shield Extender Blueprint 
        1, Imperial Navy Standard S 
        1, Trade 
        1, Small Warhead Calefaction Catalyst II 
        1, Dread Guristas Brass Tag 
        1, Medium Anti-Kinetic Pump II 
        1, True Sansha Cap Recharger 
        1, Proteus Electronics - Dissolution Sequencer 
        1, Proteus Offensive - Dissonic Encoding Platform 
        1, True Sansha Warp Scrambler 
        1, Proteus Propulsion - Localized Injectors 
        1, Augoror Navy Issue 
        1, Centus A-Type Armor Explosive Hardener 
        1, Centus X-Type Armor Kinetic Hardener 
        1, Corpum C-Type Energized Adaptive Nano Membrane 
        1, Amarr Heavy Frame A-I 
        1, DAU-2/A Assault Forge Gun 
        1, Enhanced Heavy Damage Modifier 
        1, AV Grenade 
        1, Breach Scrambler Pistol 
        1, Type-D Power Core Modification: Shield Flux 
        1, Eifyr and Co. 'Rogue' Warp Drive Operation WD-602 
        1, Dual 250mm Carbide Railgun I 
        1, 'Ditch' Medium Energy Neutralizer I 
        1, Plagioclase Mining Crystal I 
        1, Kernite Mining Crystal I 
        1, Large Egress Port Maximizer II Blueprint 
        1, Small Degenerative Concussion Bomb I 
        1, True Sansha Energized Thermic Membrane 
        1, Corpii B-Type EM Plating 
        1, Shadow Serpentis Energized EM Membrane 
        1, 6th Tier Overseer's Personal Effects 
        1, 7th Tier Overseer's Personal Effects 
        1, Centii A-Type Explosive Plating 
        1, True Sansha Medium Armor Repairer 
        1, 'Dren' Assault C-I 
        1, 'Dren' Assault Rifle 
        1, Skiff 
        1, Republic Fleet Shield Boost Amplifier 
        1, Mark I Modified SS Inertial Stabilizers 
        1, Anti-Armor 
        1, Militia Swarm Launcher 
        1, Hacked EX-0 AV Grenade 
        1, Proteus Electronics - Emergent Locus Analyzer 
        1, Proteus Propulsion - Gravitational Capacitor 
        1, Local Power Plant Manager: Reaction Shield Power Relay I 
        1, K-2 Nanohive 
        1, 'Skinweave' Militia Minmatar Medium Frame 
        1, Militia Shield Regulator Blueprint 
        1, Assault mk.0 
        1, BK-42 Assault Combat Rifle 
        1, M209 Assault Submachine Gun 
        1, Zainou 'Snapshot' Light Missiles LM-903 
        1, Assault C-I 
        1, Upgraded Thermic Plating I 
        1, Reserve Gravimetric Scanners 
        1, Minmatar Battleship 
        1, Militia Caldari Medium Frame 
        1, Improved Drop Booster 
        1, Capital Murky Remote Shield Booster 
        1, Capital Murky Remote Capacitor Transmitter 
        1, Imperial Navy Heavy Energy Neutralizer 
        1, Caldari Navy Thermic Dissipation Field 
        1, Mobile Cynosural Inhibitor 
        1, Standard Sooth Sayer Booster 
        1, Frontline 
        1, Militia Scrambler Pistol 
        1, Basic Armor Repairer 
        1, Logistics gk.0 
        1, Carthum Assault Scrambler Rifle 
        1, Capital Armor Repairer I 
        1, Dark Blood Large EMP Smartbomb 
        1, 'Covenant' Assault C-I 
        1, Scrambler Pistol 
        1, 'Templar' Assault A-I 
        1, 'Templar' Scrambler Pistol 
        1, 'Templar' Scrambler Rifle 
        1, Zainou 'Snapshot' Heavy Missiles HM-701 
        1, Flux Repair Tool 
        1, Gallente Medium Frame G-I 
        1, Logistics M-I 
        1, Repair Tool 
        1, Soma 
        1, Militia 80GJ Blaster 
        1, Militia 120mm Armor Plates Blueprint 
        1, Militia Blaster Damage Amplifier 
        1, Militia Heavy Armor Repairer Blueprint 
        1, Militia Fuel Injector 
        1, Zainou 'Snapshot' Light Missiles LM-901 
        1, Militia Nanohive Blueprint 
        1, Shield Compensation 
        1, Minmatar Medium Frame M-I 
        1, GEK-38 Assault Rifle 
        1, Stable Drop Uplink 
        1, Zainou 'Snapshot' Heavy Assault Missiles AM-705 
        1, Zainou 'Deadeye' Rapid Launch RL-1005 
        1, Submachine Gun 
        1, SB-39 Rail Rifle 
        1, Sleek Locus Grenade 
        1, Flux Active Scanner 
        1, Guristas Silver Tag 
        1, Civilian Kinetic Deflection Field 
        1, Cryptic Process 
        1, ECCM - Omni I 
        1, Inherent Implants 'Squire' Energy Emission Systems ES-703 
        1, Secure Radar Backup Cluster I 
        1, 'Regard' Remote Capacitor Transmitter 
        1, Gist X-Type 100MN Afterburner 
        1, Gistii B-Type 1MN Afterburner 
        1, Zainou 'Gnome' Shield Upgrades SU-601 
        1, True Sansha Medium Nosferatu 
        1, Energy Weapon Rigging 
        1, Coreli B-Type 1MN Afterburner 
        1, Republic Fleet Warp Scrambler 
        1, Warp Disruption Field Generator II 
        1, Large Hybrid Burst Aerator I 
        1, Basic Overdrive Injector System 
        1, Synth Mindflood Booster 
        1, Bhaalgorn 
        1, Shadow Serpentis Armor Explosive Hardener 
        1, Large Anti-EM Pump II 
        1, Megathron Navy Issue 
        1, Domination Target Painter 
        1, Large Hybrid Collision Accelerator II 
        1, Loki Engineering - Supplemental Coolant Injector 
        1, 50mm Reinforced Steel Plates II 
        1, Zainou 'Deadeye' Large Hybrid Turret LH-1005 
        1, Limited Energized Explosive Membrane I 
        1, Dual 150mm Compressed Coil Gun I 
        1, 'Wetu' Mobile Depot 
        1, Vherokior Probe 
        1, Ice Harvester II 
        1, Ice Harvester Upgrade II 
        1, Small AutoCannon Battery 
        1, Loki Electronics - Emergent Locus Analyzer 
        1, Small Auxiliary Nano Pump II 
        1, Imperial Navy Sergeant Insignia III 
        1, Gist B-Type Shield Boost Amplifier 
        1, Serpentis Palladium Tag 
        1, Serpentis Platinum Tag 
        1, True Sansha Stasis Webifier 
        1, Medium Capacitor Control Circuit II 
        1, Men's 'Street' Shirt (urban camo) 
        1, Caldari Traitor's DNA 
        1, Small Blaster Specialization 
        1, Civilian Small Remote Armor Repairer 
        1, Cap Booster 25 Blueprint 
        1, Civilian Afterburner Blueprint 
        1, Medium 'Vehemence' Shockwave Charge 
        1, Medium Algid Hybrid Administrations Unit I 
        1, Imperial Navy Armor Explosive Hardener 
        1, Test Bong 
        1, Rockets 
        1, Standard Frentix Booster 
        1, True Sansha Medium Capacitor Booster 
        1, EM Plating II 
        1, Medium Neutron Saturation Injector I 
        1, Charon 
        1, Covert Ops 
        1, Inherent Implants 'Lancer' Small Energy Turret SE-603 
        1, 'Poacher' EM Ward Field 
        1, Extra Magnetometric ECCM Scanning Array I 
        1, Mechanics 
        1, Pithum C-Type Kinetic Deflection Amplifier 
        1, Refinery Efficiency 
        1, Pyroxeres Processing 
        1, Scordite Processing 
        1, Shadow Serpentis Energized Explosive Membrane 
        1, Corpii C-Type Small Armor Repairer 
        1, Marauders 
        1, Tactical Weapon Reconfiguration 
        1, Redeemer 
        1, Covert Jump Portal Generator I 
        1, Storm Command Center 
        1, Jackal Epsilon 
        1, Jackal Gamma 
        1, Arkonor Mining Crystal II 
        1, Medium Energy Collision Accelerator II 
        1, Energized Armor Layering Membrane II 
        1, Gallente Control Tower Small 
        1, Inherent Implants 'Squire' Energy Emission Systems ES-701 
        1, Industrial Capacitor Recharger 
        1, Protected Gravimetric Backup Cluster I 
        1, Corpii C-Type Small Nosferatu 
        1, Domination Warp Scrambler 
        1, Legion Electronics - Emergent Locus Analyzer 
        1, Domination Warp Disruptor 
        1, Inherent Implants 'Highwall' Mining MX-1005 
        1, Zainou 'Beancounter' Refining RX-802 
        1, Zainou 'Beancounter' Research RR-603 
        1, Optimized Cryptic Attainment 
        1, Domination Medium Artillery Battery Blueprint 
        1, Optimized Cryptic Augmentation 
        1, Cryptic Accelerant 
        1, Dolls 
        1, ECCM - Ladar II 
        1, Large Standard Container 
        1, Optimized Esoteric Augmentation 
        1, Large Ancillary Armor Repairer Blueprint 
        1, Incognito Attainment 
        1, Medium Ancillary Shield Booster Blueprint 
        1, Hobgoblin I Blueprint 
        1, Warrior I Blueprint 
        1, Scourge Torpedo Blueprint 
        1, Angel Cartel Computer Hardware 
        1, High-Tech Scanner 
        1, Small Core Defense Charge Economizer I 
        1, Small Polycarbon Engine Housing II 
        1, Raven Navy Issue Blueprint 
        1, Medium Murky Remote Shield Booster 
        1, Zainou 'Deadeye' Large Hybrid Turret LH-1001 
        1, S.I Formula Sheet 
        1, Zainou 'Snapshot' Torpedoes TD-601 
        1, Infomorph Synchronizing 
        1, Minmatar Cruiser 
        1, Navitas Blueprint 
        1, Iteron Mark V Blueprint 
        1, 1MN Afterburner I Blueprint 
        1, Limited Electron Blaster I 
        1, Proof of Discovery: Relic 
        1, 100MN Afterburner I 
        1, Civilian Mining Drone 
        1, High-Tech Data Chip 
        1, Zainou 'Snapshot' Cruise Missiles CM-603 
        1, Proteus Defensive - Nanobot Injector 
        1, Caldari Battleship 
        1, Small Pulse Laser Specialization 
        1, Small Autocannon Specialization 
        1, Inherent Implants 'Squire' Energy Systems Operation EO-605 
        1, Legion Engineering - Augmented Capacitor Reservoir 
        1, Legion Defensive - Adaptive Augmenter 
        1, Legion Electronics - Energy Parasitic Complex 
        1, Zainou 'Deadeye' Guided Missile Precision GP-802 
        1, Low-grade Talisman Beta 
        1, Zainou 'Deadeye' Rapid Launch RL-1002 
        1, Zainou 'Deadeye' Target Navigation Prediction TN-902 
        1, Small Sentry Damage Augmentor I 
        1, Nanite Interfacing 
        1, Covetor 
        1, R.S. Officer's Passcard 
        1, Corporate Hangar Array 
        1, Low-grade Halo Delta 
        1, Low-grade Halo Epsilon 
        1, Low-grade Halo Alpha 
        1, Low-grade Halo Beta 
        1, Low-grade Halo Gamma 
        1, Basic Expanded Cargohold 
        1, True Sansha Warp Disruptor 
        1, Large Ohm Capacitor Reserve I 
        1, Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-801 
        1, Lachesis 
        1, Low-grade Snake Gamma 
        1, Nighthawk 
        1, Large Signal Disruption Amplifier II Blueprint 
        1, Civilian Light Missile Launcher 
        1, Gistii B-Type Small Shield Booster 
        1, Federation Navy 10MN Afterburner 
        1, Republic Fleet Private Insignia IV 
        1, Tash-Murkon Magnate 
        1, 'Gloom' White Noise ECM 
        1, Small Plasma Smartbomb II 
        1, Republic Fleet Medium Shield Extender 
        1, Domination Overdrive Injector 
        1, Inherent Implants 'Lancer' Controlled Bursts CB-701 
        1, Slave Gamma 
        1, Zainou 'Deadeye' Trajectory Analysis TA-703 
        1, ECM Burst I 
        1, Mark I Modified SS Nanofiber Structure 
        1, Personal Hangar Array 
        1, Speculative Ship Identifier I 
        1, Small Ohm Capacitor Reserve I 
        1, Zainou 'Gypsy' Propulsion Jamming PJ-801 
        1, Zainou 'Snapshot' Rockets RD-901 
        1, Centii C-Type Small Armor Repairer 
        1, Coreli A-Type 1MN Afterburner 
        1, Zainou 'Gypsy' Signature Analysis SA-705 
        1, 'Dyad' Co-Processor I 
        1, Medium Anti-Thermal Screen Reinforcer II 
        1, Medium Ancillary Current Router II 
        1, Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1001 
        1, Jump Bridge 
        1, Small Algid Energy Administrations Unit I 
        1, Basic Capacitor Recharger 
        1, Inherent Implants 'Noble' Hull Upgrades HG-1002 
        1, Eifyr and Co. 'Gunslinger' Surgical Strike SS-902 
        1, Armored Warfare Link - Rapid Repair I 
        1, Incognito Tuner Data Interface Blueprint 
        1, Incognito Ship Data Interface Blueprint 
        1, Tactical Information I 
