KillID,SolarSystemID,Time,VName,VShip,VDamage
36475349,30000238,04/02/2014 22:16:00,Chubaka Djigurda,Magnate,911
36475352,30000238,04/02/2014 22:16:00,Chubaka Djigurda,Capsule,427
36474573,30000322,04/02/2014 21:56:00,SuperJrOBC,Ares,1352
36474385,30000225,04/02/2014 21:49:00,Hereby Leer,Taranis,1705
36474137,30000322,04/02/2014 21:41:00,Merc HakunaMatata,Harpy,2707
36473946,30000250,04/02/2014 21:35:00,Gaius Toralen,Caracal,5271
-13274232,30000250,04/02/2014 21:35:00,Gaius Toralen,Capsule,415
36472251,30000241,04/02/2014 20:39:00,Blank Tanter,Heron,780
36470277,30000299,04/02/2014 19:30:00,Karah Janus,Mackinaw,9518
36469442,30000238,04/02/2014 19:06:00,Defixio Tyrant,Capsule,429
36469072,30000262,04/02/2014 18:53:00,Defixio Tyrant,Astero,1774
36467838,30000285,04/02/2014 18:10:00,Enisei 03,Probe,876
36467844,30000285,04/02/2014 18:10:00,Enisei 03,Capsule,398
36466055,30000292,04/02/2014 17:02:00,Holzworth,Crow,1879
36465809,30000294,04/02/2014 16:49:00,Dahak Trust,Wolf,2769
36465652,30000284,04/02/2014 16:43:00,L0ki FromAsgard,Heron,862
36465658,30000284,04/02/2014 16:43:00,L0ki FromAsgard,Capsule,402
36464953,30000250,04/02/2014 16:11:00,Hiwashi,Capsule,399
36464928,30000250,04/02/2014 16:10:00,Hiwashi,Heron,840
36464773,30000271,04/02/2014 16:04:00,zoranbacon cheese,Capsule,461
36464750,30000271,04/02/2014 16:03:00,zoranbacon cheese,Stiletto,1716
36463911,30000252,04/02/2014 15:17:00,Aleks Askiras,Capsule,421
36463884,30000252,04/02/2014 15:16:00,Aleks Askiras,Venture,679
36463756,30000250,04/02/2014 15:06:00,Drake Melpone,Capsule,406
36463714,30000250,04/02/2014 15:05:00,Drake Melpone,Caldari Shuttle,473
36463543,30000252,04/02/2014 14:55:00,Halo Makanen,Astero,2418
36463547,30000252,04/02/2014 14:55:00,Halo Makanen,Capsule,453
36463467,30000250,04/02/2014 14:51:00,Bruce Ichinumi,Hawk,3392
36463470,30000250,04/02/2014 14:51:00,Bruce Ichinumi,Capsule,444
36462542,30000306,04/02/2014 13:51:00,Antillies wedge,Gallente Encounter Surveillance System,249671
36462440,30000250,04/02/2014 13:46:00,Davvy71,Jaguar,4814
36462441,30000250,04/02/2014 13:46:00,Davvy71,Capsule,461
36461579,30000250,04/02/2014 12:49:00,Alex Dangerous,Heron,860
36461590,30000250,04/02/2014 12:49:00,Alex Dangerous,Capsule,407
36460784,30000250,04/02/2014 11:01:00,Alex Dangerous,Capsule,407
36460782,30000250,04/02/2014 11:00:00,Alex Dangerous,Heron,854
36458092,30000292,04/02/2014 07:26:00,xKPAC0TKAx,Caldari Shuttle,568
36458094,30000292,04/02/2014 07:26:00,xKPAC0TKAx,Capsule,461
36456741,30000241,04/02/2014 05:50:00,Joule Serine,Capsule,450
36456727,30000241,04/02/2014 05:49:00,Joule Serine,Prorator,5255
36455987,30000261,04/02/2014 05:11:00,keynics,Executioner,1302
36455929,30000272,04/02/2014 05:10:00,Elise D Fang,Capsule,369
36454885,30000250,04/02/2014 04:18:00,Buff Oksaras,Scythe Fleet Issue,13537
36454601,30000250,04/02/2014 04:07:00,Yun Kuai,Algos,5405
36454505,30000250,04/02/2014 04:02:00,MurinA 7o9,Tornado,6366
36454512,30000250,04/02/2014 04:02:00,MurinA 7o9,Capsule,458
36454076,30000325,04/02/2014 03:43:00,Madre deDios,Ibis,610
36453501,30000250,04/02/2014 03:19:00,Naliao Vee,Blackbird,3630
36453414,30000288,04/02/2014 03:16:00,Inotep Sokarad,Thrasher,3877
36451056,30000250,04/02/2014 01:32:00,Commander Rhys,Incursus,1631
36451059,30000250,04/02/2014 01:32:00,Commander Rhys,Capsule,447
36450970,30000250,04/02/2014 01:27:00,Xerxes Straussberg,Merlin,1429
36450973,30000250,04/02/2014 01:27:00,Xerxes Straussberg,Capsule,408
36450862,30000250,04/02/2014 01:21:00,Alyx Fabregas,Thorax,8112
36450417,30000250,04/02/2014 00:59:00,Indispira Unnskyld,Capsule,432
36450005,30000250,04/02/2014 00:41:00,Paul Trier,Capsule,410
36449973,30000250,04/02/2014 00:39:00,Paul Trier,Atron,1148
36449894,30000227,04/02/2014 00:36:00,Kondorssonsson,Manticore,1954
36449883,30000227,04/02/2014 00:35:00,ODESSA UA,Enyo,4380
36447268,30000246,03/02/2014 23:00:00,Tiffanbrill,Capsule,453
36447226,30000246,03/02/2014 22:59:00,Lu Zifer,Capsule,471
36447240,30000246,03/02/2014 22:59:00,Tiffanbrill,Rifter,2374
36447195,30000246,03/02/2014 22:58:00,Warp Disruptor,Taranis,2309
36447210,30000246,03/02/2014 22:58:00,Lu Zifer,Thrasher,5015
36445902,30000238,03/02/2014 22:14:00,0mura Takamori,Taranis,1650
36445924,30000238,03/02/2014 22:14:00,battlur,Tengu,49707
36445644,30000250,03/02/2014 22:04:00,Zaynna Amira,Minmatar Shuttle,446
36445650,30000250,03/02/2014 22:04:00,Zaynna Amira,Capsule,383
36445592,30000250,03/02/2014 22:03:00,Trym Thorson,Capsule,402
36445066,30000252,03/02/2014 21:45:00,X Helion,Capsule,454
36445031,30000252,03/02/2014 21:44:00,X Helion,Drake,16293
36444209,30000316,03/02/2014 21:20:00,Gemma Sertan,Capsule,406
36444153,30000316,03/02/2014 21:18:00,Gemma Sertan,Impairor,574
36443887,30000250,03/02/2014 21:11:00,Kerhs,Enyo,3834
36443809,30000250,03/02/2014 21:09:00,Infiniium Isu,Capsule,413
36443748,30000250,03/02/2014 21:07:00,Infiniium Isu,Heron,838
36443580,30000325,03/02/2014 21:03:00,Dxella,Taranis,1469
36443568,30000325,03/02/2014 21:02:00,Gaia Jane,Claw,1503
36442235,30000240,03/02/2014 20:25:00,kolymine,Capsule,462
36442190,30000307,03/02/2014 20:24:00,mortivore duffy,Heron,912
36441920,30000240,03/02/2014 20:18:00,kolymine,Megathron,24418
36441266,30000286,03/02/2014 19:58:00,Wurby Hadah,Capsule,434
36441267,30000286,03/02/2014 19:58:00,Anomena,Capsule,480
36441242,30000286,03/02/2014 19:57:00,Anomena,Vexor Navy Issue,20117
36441216,30000286,03/02/2014 19:56:00,Wurby Hadah,Prophecy,22095
36441218,30000321,03/02/2014 19:56:00,Crash Course,Capsule,461
36441219,30000321,03/02/2014 19:56:00,Sliver Demon,Capsule,461
36440365,30000317,03/02/2014 19:31:00,Mangzane Wookie,Vexor,10075
36440197,30000311,03/02/2014 19:26:00,SuperJrOBC,Ares,1347
36440202,30000311,03/02/2014 19:26:00,SuperJrOBC,Capsule,445
36439243,30000252,03/02/2014 18:54:00,Lilly Fransisco,Helios,1828
36439070,30000263,03/02/2014 18:48:00,1101989,Capsule,421
36439034,30000263,03/02/2014 18:46:00,1101989,Caldari Shuttle,512
36438609,30000250,03/02/2014 18:31:00,vanderheyde,Capsule,461
36438542,30000250,03/02/2014 18:29:00,vanderheyde,Vexor,11804
36438366,30000263,03/02/2014 18:22:00,LordShazbot,Imicus,1099
36438079,30000318,03/02/2014 18:12:00,Overlord Invictus,Capsule,461
36437595,30000249,03/02/2014 17:54:00,Yun Kuai,Velator,689
36437477,30000226,03/02/2014 17:49:00,Kali Dehm,Ibis,507
36436044,30000244,03/02/2014 16:49:00,Gaskon,Cynabal,18975
36436023,30000235,03/02/2014 16:48:00,TamerlaN N,Capsule,432
36435948,30000235,03/02/2014 16:46:00,TamerlaN N,Heron,946
36435589,30000244,03/02/2014 16:30:00,Revan Crow,Taranis,1703
36435593,30000244,03/02/2014 16:30:00,Consumata,Raptor,2817
36435049,30000285,03/02/2014 16:02:00,Rafik Dodo,Capsule,402
36435034,30000285,03/02/2014 16:01:00,Rafik Dodo,Heron,1082
36433088,30000250,03/02/2014 14:05:00,Alex Dangerous,Capsule,408
36433070,30000250,03/02/2014 14:03:00,Alex Dangerous,Heron,852
36432599,30000250,03/02/2014 13:32:00,Trev Lokren,Capsule,426
36432574,30000250,03/02/2014 13:30:00,Trev Lokren,Probe,843
36432384,30000250,03/02/2014 13:19:00,Tabishi,Manticore,1420
36431974,30000288,03/02/2014 12:54:00,CrazyK420,Ishtar,14875
36431677,30000325,03/02/2014 12:37:00,BigDaddy Stovepipe,Drake,38576
36431160,30000250,03/02/2014 11:49:00,Morgan Dahrendorf,Capsule,420
36431144,30000250,03/02/2014 11:47:00,Mark Avrel,Incursus,1822
36431149,30000250,03/02/2014 11:47:00,Mark Avrel,Capsule,424
36431139,30000250,03/02/2014 11:46:00,Morgan Dahrendorf,Corax,3335
36430886,30000250,03/02/2014 10:52:00,Big Athonille,Capsule,399
36430868,30000250,03/02/2014 10:51:00,Big Athonille,Miasmos,2345
36430424,30000250,03/02/2014 10:10:00,Alex Dangerous,Capsule,407
36430404,30000250,03/02/2014 10:09:00,Alex Dangerous,Heron,864
36430322,30000250,03/02/2014 10:03:00,dice owner,Capsule,427
36430314,30000250,03/02/2014 10:02:00,dice owner,Buzzard,1234
36430121,30000250,03/02/2014 09:49:00,MayhemMark,Ares,1462
36429892,30000250,03/02/2014 09:30:00,Blake Haig,Capsule,391
36429880,30000250,03/02/2014 09:29:00,Blake Haig,Heron,833
36429542,30000250,03/02/2014 09:01:00,Alex Dangerous,Capsule,408
36428884,30000299,03/02/2014 08:12:00,Maiia Mileghere,Capsule,421
36428870,30000299,03/02/2014 08:11:00,Maiia Mileghere,Helios,1392
36426050,30000306,03/02/2014 05:09:00,Yuenglingus,Talos,15406
36424508,30000317,03/02/2014 03:44:00,Gary en Cedoulain,Mobile Tractor Unit,45117
36424415,30000250,03/02/2014 03:38:00,Manly Kittens,Talwar,2591
36424123,30000294,03/02/2014 03:22:00,Sulpa,Mobile Tractor Unit,46739
36424087,30000294,03/02/2014 03:20:00,Sulpa,Raven,126544
36421847,30000252,03/02/2014 01:23:00,Rael Icke,Heron,734
36420672,30000252,03/02/2014 00:18:00,Sayonia,Capsule,457
36420647,30000272,03/02/2014 00:17:00,Moje D Fang,Blackbird,8843
36420654,30000272,03/02/2014 00:17:00,Elise D Fang,Tengu,10687
36420645,30000252,03/02/2014 00:17:00,Sayonia,Thorax,11843
36419985,30000294,02/02/2014 23:48:00,,Silo,34666
36419993,30000294,02/02/2014 23:48:00,,Silo,38350
36419992,30000294,02/02/2014 23:48:00,,Complex Reactor Array,41027
36419999,30000294,02/02/2014 23:48:00,,Simple Reactor Array,49484
36419976,30000294,02/02/2014 23:47:00,,Moon Harvesting Array,25278
36419968,30000294,02/02/2014 23:47:00,,Silo,35798
36419971,30000294,02/02/2014 23:47:00,,Silo,29048
36419975,30000294,02/02/2014 23:47:00,,Silo,33346
36419915,30000294,02/02/2014 23:45:00,,Moon Harvesting Array,24629
36419925,30000294,02/02/2014 23:45:00,,Simple Reactor Array,28567
36419929,30000294,02/02/2014 23:45:00,,Complex Reactor Array,43659
36419914,30000294,02/02/2014 23:45:00,,Silo,34298
36419918,30000294,02/02/2014 23:45:00,,Silo,32964
36419901,30000294,02/02/2014 23:45:00,,Silo,25870
36419911,30000294,02/02/2014 23:45:00,,Silo,29054
36419866,30000294,02/02/2014 23:43:00,,Silo,36521
36419871,30000294,02/02/2014 23:43:00,,Moon Harvesting Array,21620
36419865,30000294,02/02/2014 23:43:00,,Silo,34999
36419870,30000294,02/02/2014 23:43:00,,Simple Reactor Array,45928
36419861,30000294,02/02/2014 23:43:00,,Silo,31870
36419869,30000294,02/02/2014 23:43:00,,Complex Reactor Array,49021
36419851,30000294,02/02/2014 23:42:00,,Silo,27700
36419850,30000294,02/02/2014 23:42:00,,Silo,18712
36419797,30000294,02/02/2014 23:40:00,,Silo,23023
36419818,30000294,02/02/2014 23:40:00,,Moon Harvesting Array,24001
36419822,30000294,02/02/2014 23:40:00,,Silo,21432
36419824,30000294,02/02/2014 23:40:00,,Silo,33103
36419806,30000294,02/02/2014 23:40:00,,Simple Reactor Array,42542
36419813,30000294,02/02/2014 23:40:00,,Silo,20449
36419825,30000294,02/02/2014 23:40:00,,Complex Reactor Array,47296
36418318,30000275,02/02/2014 22:47:00,Serbanethia,Claw,1285
36418115,30000284,02/02/2014 22:42:00,BigDaddy Stovepipe,Vagabond,5902
36417935,30000284,02/02/2014 22:36:00,Admiral Doomchug,Condor,1292
36417952,30000284,02/02/2014 22:36:00,jonjacob,Falcon,4768
36417527,30000284,02/02/2014 22:25:00,Admiral Doomchug,Condor,1151
36415126,30000250,02/02/2014 21:19:00,Drags0137,Capsule,461
36415095,30000250,02/02/2014 21:18:00,Drags0137,Manticore,1196
36412931,30000256,02/02/2014 20:24:00,Buff Oksaras,Thorax,8418
36412559,30000250,02/02/2014 20:15:00,Iomega Jazz,Buzzard,1314
36412564,30000250,02/02/2014 20:15:00,Iomega Jazz,Capsule,439
36411730,30000250,02/02/2014 19:53:00,Hakku Shanur,Magnate,1329
36411734,30000250,02/02/2014 19:53:00,Hakku Shanur,Capsule,429
36409676,30000250,02/02/2014 18:59:00,Herzven Askiras,Capsule,405
36409672,30000288,02/02/2014 18:59:00,Sininini Oskold,Capsule,384
36409611,30000250,02/02/2014 18:58:00,Herzven Askiras,Merlin,1391
36409625,30000288,02/02/2014 18:58:00,Sininini Oskold,Reaper,490
36408796,30000265,02/02/2014 18:35:00,Cheadi,Mobile Tractor Unit,41679
36408749,30000265,02/02/2014 18:34:00,Cheadi,Golem,81443
36408303,30000288,02/02/2014 18:21:00,Miro Cruz,Capsule,449
36408255,30000288,02/02/2014 18:19:00,Miro Cruz,Velator,671
36407742,30000252,02/02/2014 18:03:00,velminer,Cheetah,1194
36407755,30000252,02/02/2014 18:03:00,velminer,Capsule,407
36407477,30000299,02/02/2014 17:56:00,Ruko Okur,Malediction,1477
36406700,30000252,02/02/2014 17:34:00,Stanag,Claw,1353
36405953,30000239,02/02/2014 17:13:00,Ereshgikal,Raptor,3001
36405942,30000239,02/02/2014 17:12:00,hryak Aideron,Atron,1978
36405824,30000238,02/02/2014 17:10:00,KJIACCHbIE LLIAPbI,Atron,2267
36402907,30000250,02/02/2014 15:41:00,garpunius,Probe,962
36402914,30000250,02/02/2014 15:41:00,garpunius,Capsule,440
36402490,30000252,02/02/2014 15:29:00,John Randleson,Cheetah,1482
36402497,30000252,02/02/2014 15:29:00,John Randleson,Capsule,450
36402213,30000252,02/02/2014 15:20:00,Tori Tawate,Capsule,439
36402158,30000252,02/02/2014 15:18:00,Tori Tawate,Heron,893
36402147,30000252,02/02/2014 15:18:00,Ola Wonga,Crow,1395
36401807,30000252,02/02/2014 15:07:00,creosotimus,Capsule,413
36401764,30000252,02/02/2014 15:06:00,creosotimus,Heron,863
36401680,30000252,02/02/2014 15:03:00,Khaaan Solo,Capsule,450
36401670,30000252,02/02/2014 15:02:00,Khaaan Solo,Viator,8135
36401516,30000250,02/02/2014 14:57:00,Zapp Mane,Capsule,439
36401470,30000250,02/02/2014 14:56:00,Slouun,Capsule,413
36401477,30000250,02/02/2014 14:56:00,Zapp Mane,Magnate,1006
36401438,30000250,02/02/2014 14:55:00,Slouun,Heron,756
36401453,30000250,02/02/2014 14:55:00,Mira Dawn,Capsule,460
36401216,30000250,02/02/2014 14:47:00,Juckel,Capsule,461
36401212,30000250,02/02/2014 14:46:00,Juckel,Talos,14421
36399528,30000250,02/02/2014 13:47:00,creosotimus,Probe,904
36399531,30000250,02/02/2014 13:47:00,creosotimus,Capsule,413
36399203,30000250,02/02/2014 13:35:00,Triima Attor,Capsule,431
36399195,30000250,02/02/2014 13:34:00,Triima Attor,Condor,1013
36399125,30000256,02/02/2014 13:31:00,Needmore Longcat,Small Mobile Siphon Unit,77365
36399094,30000208,02/02/2014 13:30:00,Shankalot,Hulk,8346
36398975,30000250,02/02/2014 13:24:00,Komaly Guardian,Capsule,460
36398954,30000250,02/02/2014 13:23:00,Komaly Guardian,Pilgrim,15543
36398697,30000215,02/02/2014 13:13:00,XxVenusXx,Capsule,456
36398500,30000260,02/02/2014 13:02:00,Khaaan Solo,Small Mobile Siphon Unit,78613
36398438,30000250,02/02/2014 12:59:00,Niaru Montoya,Capsule,421
36398422,30000250,02/02/2014 12:58:00,Niaru Montoya,Probe,936
36398299,30000216,02/02/2014 12:52:00,Ratar Marin,Epithal,2421
36398118,30000250,02/02/2014 12:44:00,Ragnos Katelo,Capsule,413
36398106,30000250,02/02/2014 12:43:00,Ragnos Katelo,Heron,835
36397932,30000252,02/02/2014 12:37:00,Kold Fuze,Capsule,407
36397878,30000252,02/02/2014 12:35:00,Kold Fuze,Heron,815
36397898,30000252,02/02/2014 12:35:00,Von Tibbo,Capsule,461
36397891,30000252,02/02/2014 12:35:00,Von Tibbo,Flycatcher,3140
36397746,30000252,02/02/2014 12:28:00,Allara Whitewolf,Buzzard,1910
36397672,30000288,02/02/2014 12:25:00,Live Side,Capsule,458
36397591,30000288,02/02/2014 12:22:00,Live Side,Myrmidon,23504
36397332,30000288,02/02/2014 12:12:00,AMANORS,Capsule,458
36397311,30000288,02/02/2014 12:11:00,AMANORS,Caldari Shuttle,545
36397193,30000288,02/02/2014 12:05:00,Minzy Shaishi,Capsule,438
36397170,30000263,02/02/2014 12:04:00,Mr Zurkon,Ibis,625
36397163,30000288,02/02/2014 12:04:00,Minzy Shaishi,Kestrel,1341
36396704,30000252,02/02/2014 11:40:00,seany1212,Hound,1195
36396708,30000252,02/02/2014 11:40:00,seany1212,Capsule,461
36396653,30000260,02/02/2014 11:37:00,Xrend,Mobile Tractor Unit,50156
36392543,30000299,02/02/2014 07:51:00,Rova Ataru,Capsule,384
36392517,30000299,02/02/2014 07:49:00,Rova Ataru,Crucifier,1035
36391652,30000271,02/02/2014 06:59:00,KriegerOdins90,Capsule,469
36391600,30000271,02/02/2014 06:56:00,KriegerOdins90,Skiff,37619
36390724,30000325,02/02/2014 06:10:00,rockkiller298,Velator,650
36389063,30000215,02/02/2014 04:53:00,Marxis Drogon,Republic Fleet Firetail,3956
36388201,30000237,02/02/2014 04:17:00,Jessica Pather,Mobile Tractor Unit,45030
36388176,30000237,02/02/2014 04:16:00,Jessica Pather,Vexor Navy Issue,185885
36387710,30000217,02/02/2014 03:57:00,Stardrom DeLaBlanc,Rifter,1357
36387715,30000217,02/02/2014 03:57:00,Stardrom DeLaBlanc,Capsule,461
36385850,30000250,02/02/2014 02:38:00,Kenerian,Stratios,16413
-13272916,30000250,02/02/2014 02:38:00,Kenerian,Stratios,16413
36384294,30000287,02/02/2014 01:35:00,GordonO,Tengu,36531
36384318,30000287,02/02/2014 01:35:00,GordonO,Capsule,460
36384268,30000250,02/02/2014 01:34:00,MossadProduction,Hurricane,24733
36384244,30000287,02/02/2014 01:33:00,charlotte twink,Drake Navy Issue,37892
36384241,30000250,02/02/2014 01:33:00,Agnetha Vemane,Deimos,12429
36383999,30000285,02/02/2014 01:23:00,G Genetic,Caldari Encounter Surveillance System,144500
36383295,30000324,02/02/2014 00:59:00,Amagon Agila,Capsule,468
36383237,30000324,02/02/2014 00:57:00,Sammec,Tengu,50270
36383246,30000324,02/02/2014 00:57:00,Sammec,Capsule,436
36383255,30000324,02/02/2014 00:57:00,Amagon Agila,Tengu,34748
36383207,30000324,02/02/2014 00:56:00,Amber Reef,Incursus,1714
36382527,30000294,02/02/2014 00:34:00,Rojan Naari,Machariel,67950
36382387,30000288,02/02/2014 00:29:00,Arathor Dietrichan,Crucifier,2433
36382248,30000304,02/02/2014 00:25:00,Kiyone zero,Mobile Tractor Unit,47563
36382221,30000254,02/02/2014 00:24:00,Khaaan Solo,Small Mobile Siphon Unit,80787
36382217,30000250,02/02/2014 00:23:00,Vladimir Vol,Heron,798
36380447,30000252,01/02/2014 23:27:00,Chad Sheppard,Catalyst,1517
36380050,30000263,01/02/2014 23:16:00,Hsim,Ibis,267
36379791,30000306,01/02/2014 23:08:00,Antillies wedge,Ishtar,37704
36379830,30000306,01/02/2014 23:08:00,Antillies wedge,Capsule,458
36379371,30000263,01/02/2014 22:56:00,Kondorssonsson,Capsule,446
36379321,30000263,01/02/2014 22:55:00,Kondorssonsson,Cynabal,15176
36378918,30000239,01/02/2014 22:48:00,Fortune Famine,Capsule,437
36378877,30000209,01/02/2014 22:48:00,Jae Ha,Capsule,444
36378859,30000239,01/02/2014 22:47:00,Fortune Famine,Jaguar,2862
36378832,30000209,01/02/2014 22:47:00,Jae Ha,Bantam,1313
36378302,30000284,01/02/2014 22:37:00,Chaiyaion,Capsule,460
36378264,30000284,01/02/2014 22:36:00,Chaiyaion,Crow,2545
36378260,30000284,01/02/2014 22:36:00,Metal-Alchimist,Taranis,1819
36378271,30000284,01/02/2014 22:36:00,Metal-Alchimist,Capsule,461
36378084,30000250,01/02/2014 22:32:00,Mr Welsh,Cynabal,23564
36378091,30000250,01/02/2014 22:32:00,Kondorssonsson,Talos,13729
36378086,30000284,01/02/2014 22:32:00,Matt Wuliger,Capsule,384
36378008,30000284,01/02/2014 22:30:00,Matt Wuliger,Atron,816
36377785,30000252,01/02/2014 22:25:00,Kondorssonsson,Capsule,458
36377734,30000252,01/02/2014 22:24:00,Kondorssonsson,Sentinel,2018
36377619,30000252,01/02/2014 22:22:00,Yusul,Reaper,585
36377451,30000252,01/02/2014 22:18:00,Benedikt Cohagen,Capsule,458
36377375,30000252,01/02/2014 22:17:00,Benedikt Cohagen,Buzzard,1620
36376620,30000214,01/02/2014 21:57:00,Denora Valois,Buzzard,1223
36374761,30000284,01/02/2014 21:11:00,G Genetic,Caldari Encounter Surveillance System,238334
36371326,30000211,01/02/2014 19:59:00,bess1 bess,Sarum Magnate,887
36370047,30000284,01/02/2014 19:22:00,XxCamping MinerxX,Buzzard,1468
36369424,30000215,01/02/2014 19:05:00,R ubilax,Capsule,477
36369366,30000215,01/02/2014 19:03:00,R ubilax,Heron,907
36368080,30000250,01/02/2014 18:28:00,Eliza Utrigas,Capsule,424
36368020,30000250,01/02/2014 18:27:00,Eliza Utrigas,Heron,843
36366042,30000252,01/02/2014 17:23:00,ManJaKS Chen,Capsule,402
36365990,30000252,01/02/2014 17:22:00,ManJaKS Chen,Corax,2667
36365477,30000250,01/02/2014 17:04:00,Tayaro,Capsule,471
36365318,30000250,01/02/2014 16:58:00,Tayaro,Hound,954
36365258,30000285,01/02/2014 16:56:00,Fahrenheit Omega,Drake,18911
36364735,30000318,01/02/2014 16:39:00,Myth66,Capsule,436
36364699,30000318,01/02/2014 16:37:00,Myth66,Anathema,1420
36364671,30000252,01/02/2014 16:36:00,Adrian Kurvora,Manticore,2533
36364578,30000263,01/02/2014 16:34:00,Satou Akira,Capsule,399
36364571,30000263,01/02/2014 16:33:00,Satou Akira,Impairor,425
36363455,30000250,01/02/2014 15:57:00,Zaynna Amira,Retriever,6492
36362644,30000219,01/02/2014 15:27:00,Alalaya Tsekaya,Buzzard,1292
36361758,30000242,01/02/2014 14:48:00,Elina Blovovich,Ishkur,5622
36360683,30000299,01/02/2014 14:02:00,Rova ShanaII,Crucifier,1040
36360445,30000263,01/02/2014 13:52:00,Valgyr Foran,Capsule,397
36360409,30000263,01/02/2014 13:50:00,Valgyr Foran,Heron,881
36359592,30000272,01/02/2014 13:09:00,Spektor2 Otichoda,Buzzard,1105
36357777,30000252,01/02/2014 10:49:00,Hareka Musana,Jaguar,2216
36357167,30000261,01/02/2014 10:12:00,Setebrusen,Capsule,455
36356834,30000250,01/02/2014 09:52:00,Royyu Hanomaa,Capsule,402
36356812,30000250,01/02/2014 09:51:00,Royyu Hanomaa,Venture,651
36356801,30000250,01/02/2014 09:50:00,Sandra Kila,Capsule,409
36356751,30000250,01/02/2014 09:48:00,Sandra Kila,Reaper,450
36356653,30000263,01/02/2014 09:44:00,Uwowme,Capsule,399
36353960,30000252,01/02/2014 07:07:00,Waking Life,Brutix,13551
36353964,30000252,01/02/2014 07:07:00,Waking Life,Capsule,454
36353909,30000252,01/02/2014 07:04:00,Drugys NK,Heron,905
36353599,30000252,01/02/2014 06:50:00,Kondorssonsson,Capsule,458
36353593,30000252,01/02/2014 06:50:00,Kondorssonsson,Crow,1886
36352845,30000277,01/02/2014 06:14:00,Worthless Maggot,Capsule,450
36352834,30000277,01/02/2014 06:13:00,Worthless Maggot,Hawk,2261
36352144,30000315,01/02/2014 05:43:00,Vorrtarsh,Hawk,2719
36351730,30000250,01/02/2014 05:21:00,Jmyotis,Dominix,78613
36351713,30000250,01/02/2014 05:20:00,Nevidljivi Jajo,Merlin,4756
36351480,30000267,01/02/2014 05:08:00,JahBaba,Sabre,3726
36351484,30000267,01/02/2014 05:08:00,JahBaba,Capsule,447
36350934,30000250,01/02/2014 04:44:00,Elppin Tsaerb,Vexor,16848
36350898,30000250,01/02/2014 04:42:00,Murphy Pilgrim,Rupture,26499
36349700,30000212,01/02/2014 03:50:00,roguearmadillo,Capsule,450
36349666,30000212,01/02/2014 03:49:00,roguearmadillo,Rifter,3903
36348978,30000252,01/02/2014 03:18:00,Keram Agnon,Stabber Fleet Issue,9005
36348923,30000319,01/02/2014 03:16:00,Tablaren,Capsule,463
36348810,30000250,01/02/2014 03:11:00,Nokegi,Minmatar Shuttle,491
36346839,30000284,01/02/2014 01:46:00,Andrew Sheep,Capsule,399
36346792,30000284,01/02/2014 01:44:00,Andrew Sheep,Ibis,533
36345766,30000284,01/02/2014 01:06:00,concretechiken,Ishkur,5390
36345777,30000263,01/02/2014 01:06:00,Magnus Lex,Navitas,1008
36344755,30000218,01/02/2014 00:27:00,Lombar Hissst,Small Mobile Siphon Unit,74753
36344216,30000250,01/02/2014 00:12:00,Caineghis Beckett,Leopard,567
36344149,30000294,01/02/2014 00:10:00,The Djentleman Paulson,Capsule,477
36344089,30000294,01/02/2014 00:08:00,,Amarr Control Tower,57984123
36343028,30000241,31/01/2014 23:33:00,lermite,Capsule,461
36342290,30000224,31/01/2014 23:10:00,Lucifen Goetta,Thorax,9889
36342090,30000281,31/01/2014 23:04:00,killer mann,Capsule,447
36342079,30000281,31/01/2014 23:03:00,killer mann,Probe,974
36341258,30000292,31/01/2014 22:38:00,Justin Yoorholl,Capsule,384
36341233,30000292,31/01/2014 22:37:00,Justin Yoorholl,Ibis,517
36341108,30000294,31/01/2014 22:32:00,Arthuriya Dentis,Capsule,437
36341112,30000294,31/01/2014 22:32:00,Ares Shadille,Rupture,12657
36341072,30000294,31/01/2014 22:31:00,Arthuriya Dentis,Tengu,161460
36341079,30000294,31/01/2014 22:31:00,Exsurdo Ereas,Kitsune,1131
36340422,30000254,31/01/2014 22:10:00,Khaaan Solo,Small Mobile Siphon Unit,80904
36340392,30000322,31/01/2014 22:09:00,Severus Reznik,Gnosis,27593
36338528,30000284,31/01/2014 21:11:00,Kez Headio,Thorax,7787
36338516,30000284,31/01/2014 21:11:00,Matt Wuliger,Capsule,384
36338505,30000284,31/01/2014 21:11:00,Dxella,Thorax,14173
36338465,30000284,31/01/2014 21:10:00,Adrian Ostus,Thorax,9224
36338473,30000284,31/01/2014 21:10:00,Matt Wuliger,Atron,1091
36338439,30000284,31/01/2014 21:09:00,Neria Kanenald,Thorax,10500
36338440,30000284,31/01/2014 21:09:00,goldyloks,Tornado,33007
36338032,30000250,31/01/2014 20:57:00,Paul Murdock,Hawk,2876
36337982,30000250,31/01/2014 20:56:00,Hotdrop O Clock,Capsule,399
36337925,30000252,31/01/2014 20:54:00,Triales Tre,Capsule,462
36337934,30000284,31/01/2014 20:54:00,Admiral Doomchug,Condor,1137
36337874,30000252,31/01/2014 20:53:00,Triales Tre,Raptor,1507
36337816,30000252,31/01/2014 20:51:00,ornster,Cyclone,34135
36337792,30000252,31/01/2014 20:50:00,Liam Kurtz,Naga,14001
36337799,30000252,31/01/2014 20:50:00,Kaeden Dourhand,Harbinger,35185
