SolarSystemID,Time,Victim,VShip,Damage Taken
30000215,01/02/2014 19:05,Rubilax,Capsule,477
30000215,01/02/2014 19:03,Rubilax,Heron,907
30000250,01/02/2014 18:28,Eliza Utrigas,Capsule,424
30000250,01/02/2014 18:27,Eliza Utrigas,Heron,843
30000252,01/02/2014 17:23,ManJaKS Chen,Capsule,402
30000252,01/02/2014 17:22,ManJaKS Chen,Corax,2667
30000250,01/02/2014 17:04,Tayaro,Capsule,471
30000250,01/02/2014 16:58,Tayaro,Hound,954
30000285,01/02/2014 16:56,Fahrenheit Omega,Drake,18911
30000318,01/02/2014 16:39,Myth66,Capsule,436
30000318,01/02/2014 16:37,Myth66,Anathema,1420
30000252,01/02/2014 16:36,Adrian Kurvora,Manticore,2533
30000263,01/02/2014 16:34,Satou Akira,Capsule,399
30000263,01/02/2014 16:33,Satou Akira,Impairor,425
30000250,01/02/2014 15:57,Zaynna Amira,Retriever,6492
30000219,01/02/2014 15:27,Alalaya Tsekaya,Buzzard,1292
30000242,01/02/2014 14:48,Elina Blovovich,Ishkur,5622
30000299,01/02/2014 14:02,Rova ShanaII,Crucifier,1040
30000263,01/02/2014 13:52,Valgyr Foran,Capsule,397
30000263,01/02/2014 13:50,Valgyr Foran,Heron,881
30000272,01/02/2014 13:09,Spektor2 Otichoda,Buzzard,1105
30000252,01/02/2014 10:49,Hareka Musana,Jaguar,2216
30000261,01/02/2014 10:12,Setebrusen,Capsule,455
30000250,01/02/2014 09:52,Royyu Hanomaa,Capsule,402
30000250,01/02/2014 09:51,Royyu Hanomaa,Venture,651
30000250,01/02/2014 09:50,Sandra Kila,Capsule,409
30000250,01/02/2014 09:48,Sandra Kila,Reaper,450
30000263,01/02/2014 09:44,Uwowme,Capsule,399
30000252,01/02/2014 07:07,Waking Life,Brutix,13551
30000252,01/02/2014 07:07,Waking Life,Capsule,454
30000252,01/02/2014 07:04,Drugys NK,Heron,905
30000252,01/02/2014 06:50,Kondorssonsson,Capsule,458
30000252,01/02/2014 06:50,Kondorssonsson,Crow,1886
30000277,01/02/2014 06:14,Worthless Maggot,Capsule,450
30000277,01/02/2014 06:13,Worthless Maggot,Hawk,2261
30000315,01/02/2014 05:43,Vorrtarsh,Hawk,2719
30000250,01/02/2014 05:21,Jmyotis,Dominix,78613
30000250,01/02/2014 05:20,Nevidljivi Jajo,Merlin,4756
30000267,01/02/2014 05:08,JahBaba,Sabre,3726
30000267,01/02/2014 05:08,JahBaba,Capsule,447
30000250,01/02/2014 04:44,Elppin Tsaerb,Vexor,16848
30000250,01/02/2014 04:42,Murphy Pilgrim,Rupture,26499
30000212,01/02/2014 03:50,roguearmadillo,Capsule,450
30000212,01/02/2014 03:49,roguearmadillo,Rifter,3903
30000252,01/02/2014 03:18,Keram Agnon,Stabber Fleet Issue,9005
30000319,01/02/2014 03:16,Tablaren,Capsule,463
30000250,01/02/2014 03:11,Nokegi,Minmatar Shuttle,491
30000284,01/02/2014 01:46,Andrew Sheep,Capsule,399
30000284,01/02/2014 01:44,Andrew Sheep,Ibis,533
30000284,01/02/2014 01:06,concretechiken,Ishkur,5390
30000263,01/02/2014 01:06,Magnus Lex,Navitas,1008
30000218,01/02/2014 00:27,Lombar Hissst,Small Mobile Siphon Unit,74753
30000250,01/02/2014 00:12,Caineghis Beckett,Leopard,567
30000294,01/02/2014 00:10,The Djentleman Paulson,Capsule,477
30000294,01/02/2014 00:08,,Amarr Control Tower,57984123
30000241,31/01/2014 23:33,lermite,Capsule,461
30000224,31/01/2014 23:10,Lucifen Goetta,Thorax,9889
30000281,31/01/2014 23:04,killer mann,Capsule,447
30000281,31/01/2014 23:03,killer mann,Probe,974
30000292,31/01/2014 22:38,Justin Yoorholl,Capsule,384
30000292,31/01/2014 22:37,Justin Yoorholl,Ibis,517
30000294,31/01/2014 22:32,Arthuriya Dentis,Capsule,437
30000294,31/01/2014 22:32,Ares Shadille,Rupture,12657
30000294,31/01/2014 22:31,Arthuriya Dentis,Tengu,161460
30000294,31/01/2014 22:31,Exsurdo Ereas,Kitsune,1131
30000254,31/01/2014 22:10,Khaaan Solo,Small Mobile Siphon Unit,80904
30000322,31/01/2014 22:09,Severus Reznik,Gnosis,27593
30000284,31/01/2014 21:11,Kez Headio,Thorax,7787
30000284,31/01/2014 21:11,Matt Wuliger,Capsule,384
30000284,31/01/2014 21:11,Dxella,Thorax,14173
30000284,31/01/2014 21:10,Adrian Ostus,Thorax,9224
30000284,31/01/2014 21:10,Matt Wuliger,Atron,1091
30000284,31/01/2014 21:09,Neria Kanenald,Thorax,10500
30000284,31/01/2014 21:09,goldyloks,Tornado,33007
30000250,31/01/2014 20:57,Paul Murdock,Hawk,2876
30000250,31/01/2014 20:56,Hotdrop O Clock,Capsule,399
30000252,31/01/2014 20:54,Triales Tre,Capsule,462
30000284,31/01/2014 20:54,Admiral Doomchug,Condor,1137
30000252,31/01/2014 20:53,Triales Tre,Raptor,1507
30000252,31/01/2014 20:51,ornster,Cyclone,34135
30000252,31/01/2014 20:50,Liam Kurtz,Naga,14001
30000252,31/01/2014 20:50,Kaeden Dourhand,Harbinger,35185
30000252,31/01/2014 20:49,Dazinki,Scythe,13928
30000252,31/01/2014 20:49,Lieutenant Shar,Scythe,8145
30000252,31/01/2014 20:49,Xoltan,Sabre,5070
30000252,31/01/2014 20:48,Ulrick Vondam,Caracal,5587
30000284,31/01/2014 20:42,Admiral Doomchug,Condor,1133
30000252,31/01/2014 20:32,Sniper Konobi,Jaguar,4474
30000252,31/01/2014 20:32,Sniper Konobi,Capsule,497
30000250,31/01/2014 20:31,Hotdrop O Clock,Capsule,398
30000254,31/01/2014 20:31,Khaaan Solo,Small Mobile Siphon Unit,74099
30000254,31/01/2014 20:29,Khaaan Solo,Small Mobile Rote Siphon Unit,80406
30000250,31/01/2014 20:28,Nesa Area,Malediction,1586
30000250,31/01/2014 20:19,Daedelus Liu,Capsule,454
30000250,31/01/2014 20:18,Daedelus Liu,Imicus,1067
30000250,31/01/2014 20:14,Ta Hemah,Executioner,2533
30000250,31/01/2014 20:14,Ta Hemah,Capsule,441
30000250,31/01/2014 20:13,NeedMoreDPS,Sabre,5319
30000250,31/01/2014 20:13,NeedMoreDPS,Capsule,432
30000284,31/01/2014 20:00,Kira Loywel,Capsule,451
30000284,31/01/2014 19:58,Kira Loywel,Buzzard,1300
30000250,31/01/2014 19:53,Endymion Solette,Imicus,790
30000250,31/01/2014 19:53,Endymion Solette,Capsule,442
30000260,31/01/2014 19:51,Cece Rose,Mobile Depot,11083
30000249,31/01/2014 19:38,Jon Chninkel,Capsule,461
30000249,31/01/2014 19:37,Jon Chninkel,Velator,690
30000249,31/01/2014 19:36,Kondorssonsson,Incursus,3437
30000284,31/01/2014 18:15,Merc HakunaMatata,Capsule,446
30000284,31/01/2014 18:13,Nerochi,Capsule,468
30000284,31/01/2014 18:13,Erinion,Capsule,446
30000284,31/01/2014 18:13,Merc HakunaMatata,Harpy,2684
30000284,31/01/2014 18:12,concretechiken,Cynabal,23077
30000284,31/01/2014 18:12,Nerochi,Rupture,8523
30000284,31/01/2014 18:12,concretechiken,Capsule - Genolution Auroral 197-variant,461
30000268,31/01/2014 17:56,Euglenul Roz,Mobile Tractor Unit,47537
30000268,31/01/2014 17:36,Logic Luke,Sabre,4493
30000304,31/01/2014 17:15,BOBLEFOUHAHA,Crow,2596
30000304,31/01/2014 17:15,BOBLEFOUHAHA,Capsule,472
30000305,31/01/2014 17:04,Blast Akiga,Noctis,6814
30000305,31/01/2014 17:04,Blast Akiga,Capsule,430
30000317,31/01/2014 16:55,Gary en Cedoulain,Mobile Tractor Unit,44169
30000322,31/01/2014 16:42,concretechiken,Mobile Tractor Unit,49776
30000268,31/01/2014 16:26,Neptune Phantom,Heron,928
30000225,31/01/2014 16:17,Redrum Dloc,Taranis,1634
30000225,31/01/2014 16:17,Redrum Dloc,Capsule,474
30000225,31/01/2014 16:17,Futune Auriga,Crow,3557
30000317,31/01/2014 16:15,NeRubis Tanthalas,Imicus,1182
30000261,31/01/2014 14:30,Kupena,Capsule,451
30000261,31/01/2014 14:28,Kupena,Helios,1617
30000252,31/01/2014 13:59,Sh0nsu,Claw,2408
30000250,31/01/2014 12:49,Morgan Dahrendorf,Capsule,417
30000250,31/01/2014 12:48,Divone,Capsule,416
30000250,31/01/2014 12:48,Morgan Dahrendorf,Corax,3800
30000250,31/01/2014 12:47,Divone,Merlin,2328
30000252,31/01/2014 11:40,Morgan Dahrendorf,Kestrel,2850
30000252,31/01/2014 11:40,Morgan Dahrendorf,Capsule,417
30000284,31/01/2014 08:36,Shara FIN,Capsule,458
30000252,31/01/2014 03:08,Snake Serious,Raven Navy Issue,186285
30000250,31/01/2014 03:05,Bill Fortress,Capsule,412
30000252,31/01/2014 02:55,Bill Fortress,Drake,105840
30000322,31/01/2014 01:59,Turkish Razormane,Naga,32259
30000303,31/01/2014 01:58,Captain Katarn,Stabber,4341
30000303,31/01/2014 01:56,Fortune Famine,Jaguar,2769
30000303,31/01/2014 01:56,Fortune Famine,Capsule,437
30000302,31/01/2014 01:52,Stardrom DeLaBlanc,Rifter,1377
30000302,31/01/2014 01:52,Stardrom DeLaBlanc,Capsule,461
30000263,31/01/2014 00:21,OPIE5,Burst,1538
30000267,30/01/2014 23:27,Vol Hertz,Vexor Navy Issue,396552
30000267,30/01/2014 23:27,Vol Hertz,Capsule,454
30000263,30/01/2014 23:14,Cyno Angel,Capsule,384
30000263,30/01/2014 23:07,Orpheimea,Burst,1175
30000250,30/01/2014 21:52,Aum Fierythough,Vagabond,4993
30000250,30/01/2014 21:49,Aurla Aurilen,Capsule,453
30000252,30/01/2014 21:44,Aurla Aurilen,Condor,1000
30000252,30/01/2014 21:42,Mihail katania,Heron,789
30000222,30/01/2014 21:40,Soulof Stealth,Capsule,399
30000222,30/01/2014 21:39,Soulof Stealth,Probe,548
30000240,30/01/2014 21:28,Reigar Dom,Tengu,61717
30000238,30/01/2014 21:21,Kondorssonsson,Heron,2973
30000252,30/01/2014 21:01,Crooked Joe,Capsule,384
30000250,30/01/2014 20:57,Kallici Caldari,Hawk,3598
30000254,30/01/2014 20:33,Needmore Mining,Small Mobile Siphon Unit,77772
30000250,30/01/2014 20:19,Zloy Homyak,Capsule,401
30000254,30/01/2014 20:17,Needmore Mining,Small Mobile Siphon Unit,75746
30000252,30/01/2014 20:08,Zloy Homyak,Probe,776
30000284,30/01/2014 20:06,JoeyScirocco,Capsule,458
30000250,30/01/2014 19:24,Maximus Velikodushni,Capsule,453
30000250,30/01/2014 19:24,Maximus Velikodushni,Heron,1167
30000222,30/01/2014 18:11,Noraam,Imicus,1014
30000250,30/01/2014 18:03,Semme Bresl,Capsule,433
30000250,30/01/2014 18:02,Semme Bresl,Ibis,572
30000252,30/01/2014 18:01,Mega Lodon,Capsule,462
30000252,30/01/2014 17:49,Semme Bresl,Capsule,433
30000252,30/01/2014 17:47,Semme Bresl,Ibis,577
30000263,30/01/2014 17:35,Scrawtek,Capsule - Genolution Auroral 197-variant,461
30000284,30/01/2014 17:31,Merc HakunaMatata,Catalyst,3026
30000284,30/01/2014 17:31,Merc HakunaMatata,Capsule,447
30000250,30/01/2014 16:41,Bagarai Predador,Imperial Navy Slicer,2135
30000250,30/01/2014 16:40,Revan Crow,Daredevil,1910
30000209,30/01/2014 16:31,Ereshgikal,Raptor,2770
30000250,30/01/2014 16:26,Robert Jaynara,Capsule,439
30000250,30/01/2014 16:25,Robert Jaynara,Impairor,623
30000210,30/01/2014 15:29,Rex Ruthless,Ibis,502
30000252,30/01/2014 12:57,shaga ubivashka,Capsule,440
30000252,30/01/2014 12:56,shaga ubivashka,Magnate,999
30000284,30/01/2014 12:31,G Genetic,Capsule,461
30000284,30/01/2014 12:29,jonjacob,Capsule,484
30000284,30/01/2014 12:28,jon20080920,Capsule,506
30000284,30/01/2014 12:27,jonjacob,Drake,28381
30000284,30/01/2014 12:25,jon20080920,Ishtar,12209
30000284,30/01/2014 12:24,G Genetic,Sleipnir,29646
30000284,30/01/2014 12:21,Stoned Cody,Capsule,429
30000284,30/01/2014 12:19,Stoned Cody,Atron,1140
30000286,30/01/2014 06:42,Shewla,Prowler,5517
30000286,30/01/2014 06:42,Shewla,Capsule,461
30000250,30/01/2014 06:36,Nove Takamachi,Capsule - Genolution Auroral 197-variant,447
30000250,30/01/2014 06:34,Nove Takamachi,Ibis,596
30000250,30/01/2014 06:30,Tobreko,Blackbird,8289
30000250,30/01/2014 06:29,Nove Takamachi,Drake,28504
30000250,30/01/2014 06:27,Derty Dan,Capsule,443
30000250,30/01/2014 06:27,Snugglebare,Moa,25040
30000250,30/01/2014 06:27,Snugglebare,Capsule,461
30000250,30/01/2014 06:24,Herp McDerpinstan,Drake Navy Issue,46490
30000284,30/01/2014 05:49,Diabolici,Capsule,461
30000284,30/01/2014 05:48,Diabolici,Gallente Shuttle,560
30000284,30/01/2014 04:06,Super Nova1,Capsule,521
30000284,30/01/2014 03:44,Lord666,Capsule,461
30000284,30/01/2014 03:44,Super Nova1,Maller,11514
30000284,30/01/2014 03:43,Lord666,Ferox,19842
30000218,30/01/2014 03:33,Rock Brackenshield,Probe,1005
30000263,30/01/2014 01:26,anubisrah,Ibis,502
30000253,30/01/2014 01:10,Yurian,Thorax,13193
30000253,30/01/2014 01:09,Keneasy,Vagabond,13034
30000250,29/01/2014 23:40,Crimp Kado,Capsule,407
30000250,29/01/2014 22:53,hungry skeleton,Capsule,458
30000250,29/01/2014 22:52,hungry skeleton,Amarr Shuttle,546
30000246,29/01/2014 21:47,L33tdustry,Anathema,1463
30000246,29/01/2014 21:47,L33tdustry,Capsule,459
30000250,29/01/2014 21:20,PLlskln,Thrasher,8195
30000229,29/01/2014 20:59,vienne ilias,Capsule,447
30000229,29/01/2014 20:57,vienne ilias,Imicus,1062
30000250,29/01/2014 20:32,Silma Endashi,Capsule,454
30000250,29/01/2014 20:31,Silma Endashi,Caldari Shuttle,546
30000226,29/01/2014 20:07,Minerva Nebula,Reaper,581
30000263,29/01/2014 20:04,Markus Hayabusa,Capsule,458
30000263,29/01/2014 19:59,Mastrubeertje,Rifter,1298
30000250,29/01/2014 19:38,Mihail katania,Capsule,413
30000250,29/01/2014 19:36,Mihail katania,Heron,794
30000261,29/01/2014 19:34,laassaalos Kiblos,Epithal,2912
30000226,29/01/2014 19:16,Isabella Minerva,Imicus,997
30000226,29/01/2014 19:16,Isabella Minerva,Capsule,416
30000261,29/01/2014 19:01,Mahar Galahad,Mobile Tractor Unit,37560
30000324,29/01/2014 18:59,Ilaf Naskingar,Iteron Mark V,2008
30000302,29/01/2014 18:59,Ame Umida,Mobile Tractor Unit,49065
30000302,29/01/2014 18:55,Ame Umida,Mobile Tractor Unit,47688
30000305,29/01/2014 18:50,Blast Akiga,Noctis,6395
30000263,29/01/2014 18:48,Yuzuki Hanaya,Capsule,458
30000261,29/01/2014 18:22,Terri DeLaBlanc,Gallente Encounter Surveillance System,246857
30000254,29/01/2014 18:08,Needmore Mining,Small Mobile Siphon Unit,70910
30000254,29/01/2014 18:05,Needmore Mining,Small Mobile Siphon Unit,80247
30000304,29/01/2014 17:49,nexia,Mobile Tractor Unit,50267
30000252,29/01/2014 15:36,Akio Motsu,Capsule,405
30000252,29/01/2014 15:34,Akio Motsu,Heron,880
30000318,29/01/2014 15:29,Paou Compli,Capsule,457
30000252,29/01/2014 15:27,Sh0nsu,Taranis,1714
30000318,29/01/2014 15:22,Paou Compli,Capsule,458
30000318,29/01/2014 15:21,Paou Compli,Sabre,3779
30000252,29/01/2014 15:15,1488 AlexRak,Capsule,422
30000252,29/01/2014 15:14,1488 AlexRak,Heron,806
30000286,29/01/2014 14:55,Captain Katarn,Capsule,450
30000286,29/01/2014 14:54,Captain Katarn,Heron,979
30000318,29/01/2014 14:31,Adrian Motsu,Daredevil,2981
30000252,29/01/2014 13:40,Neptune Thunderclap,Drake,12692
30000252,29/01/2014 13:40,Neptune Thunderclap,Capsule,405
30000286,29/01/2014 12:49,Broadwell,Cheetah,1300
30000286,29/01/2014 12:34,Cowboy From-Hell,Probe,866
30000286,29/01/2014 12:34,Cowboy From-Hell,Capsule,391
30000315,29/01/2014 09:50,LT IRIS,Tayra,2778
30000284,29/01/2014 09:26,jon20080920,Caldari Encounter Surveillance System,234899
30000286,29/01/2014 09:21,Jinjar Ninjar,Capsule,0
30000323,29/01/2014 09:19,Tibalt Avalon,Capsule - Genolution Auroral 197-variant,461
30000323,29/01/2014 09:18,Tibalt Avalon,Sleipnir,22304
30000323,29/01/2014 09:11,Jinjar Ninjar,Stiletto,1482
30000241,29/01/2014 08:59,Badseeed,Reaper,495
30000325,29/01/2014 08:55,gunneruk,Vagabond,18623
30000325,29/01/2014 08:54,Calibar Dunterii,Mackinaw,10853
30000322,29/01/2014 08:50,Mellori Corvid,Caldari Encounter Surveillance System,245227
30000322,29/01/2014 08:39,gunneruk,Ishtar,13185
30000322,29/01/2014 08:34,gunneruk,Crow,1468
30000250,29/01/2014 06:24,Selieania,Heretic,2819
30000250,29/01/2014 06:24,Jodieania,Ares,1790
30000250,29/01/2014 06:23,Ruslan Satcuta,Heron,1628
30000250,29/01/2014 06:23,Ruslan Satcuta,Capsule,428
30000250,29/01/2014 04:46,Tabax,Capsule,440
30000250,29/01/2014 04:31,Kerunta,Capsule - Genolution Auroral 197-variant,442
30000250,29/01/2014 04:30,Kerunta,Astero,2387
30000250,29/01/2014 04:24,Kaczuk Adeen,Capsule,424
30000250,29/01/2014 03:55,PatchXD,Velator,659
30000250,29/01/2014 03:55,PatchXD,Capsule,442
30000250,29/01/2014 03:01,Tobias Ormand,Thorax,8471
30000250,29/01/2014 03:00,Murphy Pilgrim,Thorax,9331
30000250,29/01/2014 02:59,Alec Fontaine,Scythe,9100
30000284,29/01/2014 02:24,Krimzon Shadow,Crusader,1417
30000284,29/01/2014 02:24,Krimzon Shadow,Capsule,458
30000302,29/01/2014 01:47,Victoria Divalone,Malediction,1529
30000302,29/01/2014 01:39,AndrewZ Inv,Tornado,26915
30000302,29/01/2014 01:31,nikvic,Mobile Tractor Unit,50095
30000284,28/01/2014 23:22,Stoned Cody,Thorax,6559
30000284,28/01/2014 23:22,Stoned Cody,Capsule,429
30000317,28/01/2014 22:39,Paou Compli,Moa,10238
30000250,28/01/2014 22:13,Morgan Dahrendorf,Corax,6352
30000250,28/01/2014 22:00,Omernas Dangers,Crusader,2493
30000250,28/01/2014 21:59,Divone,Capsule,408
30000250,28/01/2014 21:58,Divone,Condor,1453
30000250,28/01/2014 21:11,ghonasyphaherpalies,Impairor,595
30000250,28/01/2014 21:11,ghonasyphaherpalies,Capsule,422
30000283,28/01/2014 20:26,,Silo,38409
30000283,28/01/2014 20:24,,Silo,38172
30000283,28/01/2014 20:23,,Silo,35194
30000283,28/01/2014 20:22,,Silo,38237
30000283,28/01/2014 20:20,,Silo,35572
30000283,28/01/2014 20:18,,Silo,38032
30000283,28/01/2014 20:17,,Silo,36782
30000283,28/01/2014 20:16,,Silo,36932
30000283,28/01/2014 20:14,,Silo,34903
30000283,28/01/2014 20:12,,Silo,38235
30000283,28/01/2014 20:11,,Silo,34920
30000283,28/01/2014 20:09,,Complex Reactor Array,52277
30000283,28/01/2014 20:07,,Silo,34843
30000283,28/01/2014 20:06,,Silo,34490
30000283,28/01/2014 20:05,,Silo,37897
30000283,28/01/2014 20:04,,Silo,35129
30000283,28/01/2014 20:02,,Silo,34692
30000283,28/01/2014 20:00,,Simple Reactor Array,50622
30000283,28/01/2014 19:59,,Coupling Array,28076
30000283,28/01/2014 19:58,,Silo,36586
30000283,28/01/2014 19:56,,Silo,38321
30000283,28/01/2014 19:55,,Silo,36371
30000283,28/01/2014 19:54,,Coupling Array,24384
30000283,28/01/2014 19:53,,Simple Reactor Array,52146
30000283,28/01/2014 19:50,,Coupling Array,27897
30000283,28/01/2014 19:49,,Simple Reactor Array,50954
30000283,28/01/2014 19:47,,Coupling Array,24216
30000283,28/01/2014 19:46,,Simple Reactor Array,51982
30000283,28/01/2014 19:45,,Mobile Laboratory,14281
30000283,28/01/2014 19:44,,Mobile Laboratory,17762
30000283,28/01/2014 19:43,,Coupling Array,26336
30000283,28/01/2014 19:42,,Simple Reactor Array,48367
30000250,28/01/2014 19:42,Mr Duffo,Brutix,27459
30000317,28/01/2014 19:41,Maagnaat,Capsule,289
30000283,28/01/2014 19:40,,Simple Reactor Array,50282
30000283,28/01/2014 19:39,,Coupling Array,26162
30000283,28/01/2014 19:38,,Advanced Mobile Laboratory,14529
30000283,28/01/2014 19:37,,Advanced Mobile Laboratory,13342
30000283,28/01/2014 19:36,,Silo,38484
30000283,28/01/2014 19:34,,Complex Reactor Array,50281
30000321,28/01/2014 19:32,Maagnaat,Falcon,9933
30000283,28/01/2014 19:32,,Silo,36966
30000321,28/01/2014 19:30,Alex Fraank,Daredevil,2711
30000321,28/01/2014 19:30,John Mass,Hawk,3561
30000283,28/01/2014 19:30,,Silo,36016
30000283,28/01/2014 19:29,,Silo,35231
30000283,28/01/2014 19:28,,Silo,35594
30000283,28/01/2014 19:27,,Complex Reactor Array,52023
30000283,28/01/2014 19:24,,Silo,37815
30000283,28/01/2014 19:23,,Silo,37791
30000283,28/01/2014 19:21,,Silo,36636
30000283,28/01/2014 19:20,,Complex Reactor Array,51935
30000283,28/01/2014 19:18,,Silo,38180
30000283,28/01/2014 19:16,,Complex Reactor Array,50352
30000283,28/01/2014 19:14,,Moon Harvesting Array,22407
30000283,28/01/2014 19:13,,Silo,36534
30000283,28/01/2014 19:12,,Silo,37131
30000283,28/01/2014 19:11,,Simple Reactor Array,49983
30000283,28/01/2014 19:09,,Silo,38843
30000283,28/01/2014 19:07,,Silo,38067
30000283,28/01/2014 19:05,,Silo,38738
30000283,28/01/2014 19:04,,Moon Harvesting Array,25921
30000283,28/01/2014 19:03,,Simple Reactor Array,51992
30000283,28/01/2014 19:01,,Complex Reactor Array,48872
30000283,28/01/2014 19:00,,Silo,35529
30000283,28/01/2014 18:58,,Silo,38473
30000283,28/01/2014 18:57,,Silo,36974
30000301,28/01/2014 18:56,Blast Akiga,Iteron Mark V,1483
30000301,28/01/2014 18:56,Blast Akiga,Capsule,429
30000283,28/01/2014 18:55,,Silo,36404
30000283,28/01/2014 18:53,,Simple Reactor Array,49095
30000283,28/01/2014 18:52,,Moon Harvesting Array,26893
30000283,28/01/2014 18:51,,Silo,34762
30000283,28/01/2014 18:50,,Silo,36950
30000283,28/01/2014 18:49,,Complex Reactor Array,51351
30000283,28/01/2014 18:48,,Moon Harvesting Array,25651
30000283,28/01/2014 18:43,,Silo,37145
30000283,28/01/2014 18:42,,Silo,36953
30000283,28/01/2014 18:41,,Silo,36970
30000283,28/01/2014 18:40,,Simple Reactor Array,46598
30000283,28/01/2014 18:40,,Moon Harvesting Array,23325
30000283,28/01/2014 18:38,,Complex Reactor Array,48940
30000283,28/01/2014 18:37,,Silo,32663
30000283,28/01/2014 18:35,,Simple Reactor Array,46534
30000283,28/01/2014 18:34,,Silo,34547
30000283,28/01/2014 18:34,,Moon Harvesting Array,25727
30000283,28/01/2014 18:33,,Silo,35097
30000283,28/01/2014 18:32,,Silo,37206
30000283,28/01/2014 18:31,,Silo,32159
30000283,28/01/2014 18:30,,Complex Reactor Array,51174
30000283,28/01/2014 18:28,,Silo,32693
30000283,28/01/2014 18:28,,Moon Harvesting Array,23189
30000283,28/01/2014 18:27,,Silo,31074
30000283,28/01/2014 18:26,,Moon Harvesting Array,23267
30000283,28/01/2014 18:26,,Silo,31663
30000283,28/01/2014 18:25,,Complex Reactor Array,46085
30000283,28/01/2014 18:24,,Simple Reactor Array,51470
30000283,28/01/2014 18:22,,Moon Harvesting Array,25416
30000283,28/01/2014 18:21,,Silo,36959
30000283,28/01/2014 18:20,,Silo,38141
30000283,28/01/2014 18:19,,Silo,33733
30000283,28/01/2014 18:18,,Complex Reactor Array,46498
30000283,28/01/2014 18:17,,Silo,32554
30000283,28/01/2014 18:16,,Simple Reactor Array,50446
30000252,28/01/2014 18:07,Sem Sparks,Capsule,409
30000252,28/01/2014 18:05,Sem Sparks,Heron,868
30000249,28/01/2014 17:07,Radulf Ravgaardsen,Malediction,2150
30000249,28/01/2014 17:07,Radulf Ravgaardsen,Capsule,453
30000244,28/01/2014 17:04,Blackcidy Abildgaard,Caracal,11710
30000317,28/01/2014 16:03,Paou Compli,Capsule,458
30000317,28/01/2014 16:02,Paou Compli,Hound,2326
30000317,28/01/2014 16:01,Ommsen,Incursus,2806
30000317,28/01/2014 16:01,Paou Compli,Capsule,459
30000317,28/01/2014 16:00,Paou Compli,Sabre,6004
30000317,28/01/2014 15:57,Ommsen,Enyo,4411
30000317,28/01/2014 15:55,Saur Piter,Ishkur,3190
30000317,28/01/2014 15:49,Flevari Bentusi,Hawk,3845
30000243,28/01/2014 13:50,Big Athonille,Retriever,5750
30000261,28/01/2014 09:43,PoVar RaZvOd,Capsule,461
30000263,28/01/2014 07:11,Nancy October,Capsule,450
30000250,28/01/2014 07:10,Big Athonille,Capsule,399
30000250,28/01/2014 07:09,Big Athonille,Retriever,6419
30000250,28/01/2014 06:58,Naternine,Enyo,3338
30000250,28/01/2014 06:58,Naternine,Capsule,461
30000250,28/01/2014 06:57,Zephyr Borealis,Capsule,394
30000250,28/01/2014 06:45,Chata Fukhup,Capsule,450
30000250,28/01/2014 06:44,Chata Fukhup,Ishkur,3804
30000250,28/01/2014 06:41,Sally Steel,Capsule,442
30000263,28/01/2014 02:11,Bluemelon,Capsule,461
30000263,28/01/2014 01:39,SpankerOfAnkle,Capsule,458
30000250,28/01/2014 01:34,bitchqueen,Crane,5637
30000250,28/01/2014 01:34,bitchqueen,Capsule,453
30000250,28/01/2014 00:56,Viatan Velic,Capsule,461
30000250,28/01/2014 00:55,Viatan Velic,Stiletto,2629
30000251,28/01/2014 00:35,Butters xStotch,Small Mobile Siphon Unit,76917
30000251,28/01/2014 00:34,Butters xStotch,Small Mobile Siphon Unit,79866
30000232,28/01/2014 00:13,UGOLMOON,Magnate,1042
30000300,28/01/2014 00:09,Aeolus Pneuma,Catalyst,29458
30000263,27/01/2014 23:05,Shisou Falcon,Capsule,461
30000324,27/01/2014 22:48,Scythiie,Heron,915
30000324,27/01/2014 22:48,Scythiie,Capsule,461
30000250,27/01/2014 21:49,Sydious Mead,Capsule,589
30000250,27/01/2014 21:48,Sydious Mead,Cheetah,1503
30000250,27/01/2014 21:33,Alex000 Ti,Capsule,436
30000250,27/01/2014 21:31,Alex000 Ti,Heron,1118
30000250,27/01/2014 21:28,Rook Onzo,Republic Fleet Firetail,2380
30000250,27/01/2014 21:28,Rook Onzo,Capsule,461
30000250,27/01/2014 21:20,Alex000 Ti,Capsule,437
30000250,27/01/2014 21:18,Alex000 Ti,Merlin,1978
30000322,27/01/2014 20:59,Relic C,Harpy,3767
30000322,27/01/2014 20:58,Merc HakunaMatata,Naga,6743
30000252,27/01/2014 20:56,Timon SKR,Astero,1675
30000252,27/01/2014 20:56,Timon SKR,Capsule,431
30000252,27/01/2014 20:48,Sally Steel,Magnate,1047
30000250,27/01/2014 20:45,Mihail Ahashion,Capsule,412
30000250,27/01/2014 20:44,Mihail Ahashion,Heron,894
30000284,27/01/2014 20:26,Merc HakunaMatata,Tornado,6740
30000263,27/01/2014 19:09,Arpzz,Capsule,458
30000233,27/01/2014 18:43,S1erra,Capsule,399
30000233,27/01/2014 18:42,S1erra,Probe,873
30000254,27/01/2014 17:55,Dodikaedr,Capsule,461
30000254,27/01/2014 17:54,Dodikaedr,Stratios,11902
30000321,27/01/2014 17:13,Crash Course,Capsule,461
30000317,27/01/2014 16:50,Alyssa Ricaridus,Mobile Tractor Unit,48472
