KillID,AName,AShip,AWeapom,ASecurity,ADamage
36262252,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,35097
36262231,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,37206
36262217,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,32159
36262205,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,51174
36262162,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,32693
36262175,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,23189
36262147,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,31074
36262128,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,23267
36262114,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,31663
36262099,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,46085
36262083,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,51470
36262050,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,25416
36262033,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,36959
36262023,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,38141
36262011,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,33733
36261984,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,46498
36261978,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,32554
36261965,Exo Skel,Tornado,800mm Repeating Cannon II,-1.696428,50446
36261815,Nthom,Sabre,200mm AutoCannon II,2.384998,142
36261815,Drytu Myrit,Crow,Scourge Fury Light Missile,4.5,267
36261798,Juno Swanteisger,Crow,Caldari Navy Scourge Light Missile,0.0857754,330
36261798,Drytu Myrit,Crow,Scourge Fury Light Missile,4.5,385
36261798,Nthom,Sabre,Sabre,2.4,153
36261048,clavo oxidado,Cynabal,220mm Vulcan AutoCannon II,5.0073,135
36261048,,Scourge Cruise Missile,#System,0,804
36261048,Fledger,Stiletto,150mm Light AutoCannon II,2,646
36261048,Captain Chicken,Taranis,Hobgoblin II,5,565
36261048,Triales Tre,Oracle,Tachyon Beam Laser II,3.6,0
36261048,Phil Exon,Ishtar,Garde II,4.7,0
36261050,Triales Tre,Oracle,Tachyon Beam Laser II,3.614219,100
36261050,clavo oxidado,Cynabal,Cynabal,5,336
36261050,Captain Chicken,Taranis,Taranis,5,17
36261050,xXxNiNjAbOyxXx,Vengeance,'Arbalest' Rocket Launcher I,0,0
36261050,Fledger,Stiletto,150mm Light AutoCannon II,2,0
36261011,Triales Tre,Oracle,Tachyon Beam Laser II,3.614219,6208
36261011,clavo oxidado,Cynabal,Cynabal,5,4121
36261011,Minadoespero,Crow,Caldari Navy Scourge Rocket,5,914
36261011,Freyr Udan,Crow,Caldari Navy Scourge Light Missile,1.8,467
36261011,Fledger,Stiletto,150mm Light AutoCannon II,2,0
36260274,bugitron,Cynabal,425mm AutoCannon II,4.650469,458
36260274,He1ios,Tristan,J5 Prototype Warp Disruptor I,4.3,0
36260274,Kisyn Plague,Rapier,220mm Vulcan AutoCannon II,5,0
36260259,Kisyn Plague,Rapier,Acolyte II,4.956285,1003
36260259,bugitron,Cynabal,Cynabal,4.7,881
36260259,BERETTA84,Dominix,Hobgoblin II,5,291
36260259,ODESSA UA,Taranis,Warrior II,4.1,151
36260259,M-i-D,Tengu,Heavy Assault Missile Launcher II,5,0
36260259,He1ios,Tristan,Patterned Stasis Web I,4.3,0
36260249,BERETTA84,Dominix,Hobgoblin II,5.001658,1587
36260249,Kisyn Plague,Rapier,Rapier,5,1219
36260249,He1ios,Tristan,J5 Prototype Warp Disruptor I,4.3,0
36260249,ODESSA UA,Taranis,125mm Railgun II,4.1,0
36260253,Kisyn Plague,Rapier,220mm Vulcan AutoCannon II,4.956285,459
36260253,He1ios,Tristan,Patterned Stasis Web I,4.3,0
36260235,BERETTA84,Dominix,Hobgoblin II,5.001658,2865
36260235,He1ios,Tristan,Patterned Stasis Web I,4.3,1243
36260235,Flevari Bentusi,#System,Rocket Launcher II,2.1,972
36260235,Kisyn Plague,Rapier,Acolyte II,5,826
36260235,Saur Piter,#System,Warrior II,3.4,98
36260212,Kisyn Plague,Rapier,Acolyte II,4.956285,1117
36260212,BERETTA84,Dominix,Hobgoblin II,5,3294
36260212,Paou Compli,Sabre,Warp Disrupt Probe,3.7,0
36260194,Paou Compli,Sabre,150mm Light AutoCannon II,3.679938,2650
36260194,Ommsen,Enyo,Enyo,3.9,540
36260141,Paou Compli,Sabre,150mm Light AutoCannon II,3.679938,3571
36260141,Ommsen,Enyo,Enyo,3.9,274
36259078,,Minmatar Control Tower,#System,0,5750
36257574,novasigma Okaski,Dominix Navy Issue,Hobgoblin II,5.001847,461
36255614,KithKanan,Retribution,Small Focused Pulse Laser II,-2.349872,450
36255607,Yun Kuai,Muninn,720mm Howitzer Artillery II,-7.159599,399
36255607,Dultas,Malediction,Warp Disruptor II,-3.1,0
36255591,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,2452
36255591,Dultas,Malediction,Inferno Fury Light Missile,-3.1,2105
36255591,Yun Kuai,Muninn,Muninn,-7.2,1862
36255453,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,3338
36255456,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,461
36255445,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,394
36255286,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,450
36255276,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,2371
36255276,,Scourge Heavy Missile,#System,0,1433
36255214,Viatan Velic,Sabre,125mm Gatling AutoCannon II,-1.87186,442
36250687,Lone Hitman,Vagabond,220mm Vulcan AutoCannon II,2.865454,461
36250103,Zuzundro,Omen Navy Issue,Heavy Pulse Laser II,-1.225608,458
36250007,MechaViridis,Hound,Caldari Navy Nova Torpedo,-4.891485,1240
36250007,Biggie Kadeyooh,Hound,Caldari Navy Nova Torpedo,-9.8,2425
36250007,Damian Kingston,Hound,Caldari Navy Nova Torpedo,-7.2,536
36250007,Matador Renaud,Nemesis,Caldari Navy Inferno Torpedo,-0.8,529
36250007,Canenald,Hound,Nova Rage Torpedo,2.9,492
36250007,Derty Dan,Hound,Caldari Navy Mjolnir Torpedo,-3.4,334
36250007,Selieania,Heretic,Rocket Launcher II,2.6,81
36250007,Aumer Sinulf,Hound,Prototype 'Arbalest' Torpedo Launcher,0,0
36250007,Mehrunes666 Dagon,Loki,Warp Scrambler II,-8.8,0
36250007,Masato Isayeki,Purifier,Warp Disruptor II,-4.1,0
36250007,Mako Shingen,Purifier,Warp Disruptor II,1.6,0
36250007,Matinau McGee,Rapier,Stasis Webifier II,-1.8,0
36250010,Biggie Kadeyooh,Hound,Caldari Navy Nova Torpedo,-9.819917,341
36250010,Derty Dan,Hound,Caldari Navy Mjolnir Torpedo,-3.4,112
36250010,Matinau McGee,Rapier,Stasis Webifier II,-1.8,0
36250010,Alduin666 Shikkoken,Manticore,Phased Weapon Navigation Array Generation Extron,1.9,0
36250010,MechaViridis,Hound,Low Frequency Sensor Suppressor I,-4.9,0
36249187,Anubis Hatak,Daredevil,150mm Railgun II,-0.4554798,461
36249177,Anubis Hatak,Daredevil,150mm Railgun II,-0.4554798,2629
36248752,gregorek q,Purifier,Caldari Navy Mjolnir Torpedo,-1.216402,47344
36248752,Cirillith,Proteus,Warrior II,4.1,29573
36248752,Xai Hun'teh,Cheetah,Warp Scrambler II,-1.6,0
36248721,Cirillith,Proteus,Heavy Ion Blaster II,4.1271,9751
36248721,gregorek q,Purifier,Prototype 'Arbalest' Torpedo Launcher,-1.2,70115
36248721,Xai Hun'teh,Cheetah,Warp Scrambler II,-1.6,0
36248255,Guillejejeje XDD,Astero,Republic Fleet Warrior,4.519548,1042
36248191,Daniel Lago,Stiletto,200mm AutoCannon II,-0.61612,2694
36248191,Yngvarr Khshayarsha,Cormorant,Cormorant,-1.9,11882
36248191,Ceofore Aideron,Harpy,Harpy,0.1,10362
36248191,Mellisa Cameltoe,Crow,Scourge Rage Rocket,2.8,4520
36247008,Merchantus,Caracal,Warrior II,0.4853634,461
36246667,G Genetic,Sleipnir,Hobgoblin II,-2.849166,205
36246667,Airia Linn,Sabre,Sabre,-2.8,710
36246672,G Genetic,Sleipnir,425mm AutoCannon II,-2.849166,461
36246672,Airia Linn,Sabre,X5 Prototype Engine Enervator,-2.8,0
36245427,Paul Murdock,Rifter,125mm Gatling AutoCannon I,5.005652,161
36245427,Merchantus,Caldari Navy Hookbill,Caldari Navy Scourge Rocket,0.5,232
36245427,WurmPriest,Rifter,Small 'Knave' Energy Drain,0.3,161
36245427,Nikola Rolando,Sabre,Sabre,0,35
36245427,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.2,0
36245427,Johny stakiller,Crow,Faint Epsilon Warp Scrambler I,5,0
36245427,Maniacus,Stabber Fleet Issue,Faint Epsilon Warp Scrambler I,3.3,0
36245403,Maniacus,Stabber Fleet Issue,Warrior II,3.282641,879
36245403,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.2,440
36245403,Nikola Rolando,Sabre,Sabre,0,184
36245403,WurmPriest,Rifter,J5b Phased Prototype Warp Scrambler I,0.3,0
36245403,Johny stakiller,Crow,Faint Epsilon Warp Scrambler I,5,0
36245403,Paul Murdock,Rifter,J5b Phased Prototype Warp Scrambler I,5,0
36245051,Johny stakiller,Crow,Scourge Fury Light Missile,5.003668,79
36245051,Merchantus,Onyx,Inferno Javelin Heavy Assault Missile,0.5,244
36245051,Paul Murdock,Rifter,Rifter,5,113
36245051,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.2,0
36245051,Maniacus,Stabber Fleet Issue,Faint Epsilon Warp Scrambler I,3.3,0
36245051,Mjeruma Hiuhk,Dramiel,J5b Phased Prototype Warp Scrambler I,4,0
36244996,Maniacus,Stabber Fleet Issue,Warrior II,3.282641,908
36244996,Mjeruma Hiuhk,Dramiel,Dramiel,4,210
36244996,Merchantus,Onyx,Heavy Assault Missile Launcher II,0.5,0
36244996,Von Tibbo,Flycatcher,Rocket Launcher II,4.2,0
36244996,Johny stakiller,Crow,Warp Disruptor II,5,0
36244877,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.191358,1200
36244877,Johny stakiller,Crow,Scourge Fury Light Missile,5,456
36244877,Mjeruma Hiuhk,Dramiel,Warrior II,4,381
36244877,Paul Murdock,Rifter,Rifter,5,270
36244877,Merchantus,Onyx,Heavy Assault Missile Launcher II,0.5,73
36244887,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.191358,36
36244887,Mjeruma Hiuhk,Dramiel,Dramiel,4,425
36244887,Paul Murdock,Rifter,J5b Phased Prototype Warp Scrambler I,5,0
36244887,Johny stakiller,Crow,Warp Disruptor II,5,0
36244700,Merchantus,Onyx,Inferno Javelin Heavy Assault Missile,0.4853634,83
36244700,Johny stakiller,Crow,Light Missile Launcher II,5,270
36244700,Mjeruma Hiuhk,Dramiel,Dramiel,4,84
36244700,Maniacus,#System,Faint Epsilon Warp Scrambler I,3.3,0
36244700,Von Tibbo,Flycatcher,J5b Phased Prototype Warp Scrambler I,4.2,0
36244700,Paul Murdock,Manticore,Phased Weapon Navigation Array Generation Extron,5,0
36244661,Johny stakiller,Crow,Scourge Fury Light Missile,5.003668,67
36244661,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.2,1145
36244661,Maniacus,Stabber Fleet Issue,Stabber Fleet Issue,3.3,426
36244661,Merchantus,Onyx,Inferno Javelin Heavy Assault Missile,0.5,240
36244661,Mjeruma Hiuhk,Dramiel,Dramiel,4,100
36244090,Sliver Demon,Scythe Fleet Issue,Caldari Navy Mjolnir Light Missile,5.000995,3767
36244090,Merc HakunaMatata,Capsule,425mm Prototype Gauss Gun,5,0
36244079,Relic C,Harpy,Light Neutron Blaster II,-1.501316,6743
36243987,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.191358,1675
36244008,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.191358,300
36244008,Merchantus,Onyx,Scourge Javelin Heavy Assault Missile,0.5,131
36244008,Maniacus,Stabber Fleet Issue,Faint Epsilon Warp Scrambler I,3.3,0
36243802,Merchantus,Vagabond,220mm Vulcan AutoCannon II,0.4853634,442
36243802,JohnyRingo,Stabber Fleet Issue,220mm Vulcan AutoCannon II,4.5,473
36243802,Talos Stormcrow,Anathema,Caldari Navy Scourge Rocket,5,132
36243802,Phoenixhime,Vagabond,650mm Artillery Cannon II,3.8,0
36243710,Merchantus,Vagabond,220mm Vulcan AutoCannon II,0.4853634,38
36243710,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.2,374
36243710,Kondorssonsson,Heron,Warp Scrambler II,3,0
36243649,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.191358,894
36243649,Kondorssonsson,Heron,150mm Light AutoCannon II,3,0
36243143,mclawton,Loki,220mm Vulcan AutoCannon II,-5.163733,6740
36241156,Zundra Amatin,Thrasher,250mm Light Artillery Cannon II,5.002831,458
36240553,Bomboz1TA,Crow,Caldari Navy Scourge Light Missile,3.155028,399
36240506,Bomboz1TA,Crow,Caldari Navy Scourge Light Missile,3.155028,873
36239506,El Sneako,Sabre,150mm Light AutoCannon II,4.794027,461
36239506,Juckel,Talos,Warp Disruptor II,2.1,0
36239506,Talos Stormcrow,Malediction,Upgraded 'Malkuth' Light Missile Launcher,5,0
36239479,Juckel,Talos,Neutron Blaster Cannon II,2.052398,9956
36239479,El Sneako,Sabre,Sabre,4.8,1946
36238689,TN Gr1mmage,Thrasher,200mm AutoCannon II,1.711533,461
36238304,bokem,Ishtar,Berserker II,-2.957631,48472
36238202,bokem,Ishtar,Curator II,-2.957631,9356
36238202,,Scourge Torpedo,#System,0,26842
36238202,Dan Silf,Ares,Warp Disruptor II,-0.1,0
36237709,Burzium,Thrasher,250mm Light Artillery Cannon II,5.001925,461
36236200,Jaqueline Zartz,Proteus,Proteus,5.00459,287
36236200,,Scourge Light Missile,#System,0,73893
36234409,Forget Myface,Caracal,Caldari Navy Inferno Light Missile,-3.808025,22
36234409,Frank Zane,#System,Claw,-1.8,293
36234409,Spillrag,Deimos,Deimos,-4,92
36234409,Ambrose Oni,Thorax,Warp Disruptor II,-4.1,0
36234393,Ambrose Oni,Thorax,200mm Railgun II,-4.133,116
36234393,Forget Myface,Caracal,Caldari Navy Inferno Light Missile,-3.8,1874
36234393,Spillrag,Deimos,Deimos,-4,327
36234393,Frank Zane,Claw,Claw,-1.8,268
36234380,Talker,Caracal,Inferno Fury Light Missile,-3.596578,2297
36234242,Frank Zane,Claw,200mm AutoCannon II,-1.799265,1575
36234242,Ambrose Oni,Thorax,200mm Railgun II,-4.1,959
36234242,Forget Myface,Caracal,Caldari Navy Inferno Light Missile,-3.8,741
36234242,,Pithatis Executor,#System,0,0
36234226,Frank Zane,Claw,200mm AutoCannon II,-1.799265,2843
36234226,Forget Myface,Caracal,Caldari Navy Inferno Light Missile,-3.8,199
36234226,Ambrose Oni,Thorax,200mm Railgun II,-4.1,0
36234204,Forget Myface,Caracal,Caldari Navy Inferno Light Missile,-3.808025,3663
36234171,Frank Zane,Claw,200mm AutoCannon II,-1.799265,303
36234171,Ambrose Oni,Thorax,Thorax,-4.1,183
36234158,Ambrose Oni,Thorax,200mm Railgun II,-4.133,2808
36234158,Spillrag,Deimos,J5b Phased Prototype Warp Scrambler I,-4,0
36234151,Frank Zane,Claw,200mm AutoCannon II,-1.799265,967
36234151,Spillrag,Deimos,Deimos,-4,1194
36234151,Ambrose Oni,Thorax,Thorax,-4.1,402
36233983,Ambrose Oni,Thorax,Warrior II,-4.133,7667
36233983,,Scourge Torpedo,#System,0,58035
36233983,Spillrag,Deimos,Heavy Ion Blaster II,-4,6357
36233983,Forget Myface,#System,Warp Disruptor II,-3.8,265
36233968,Alren Anterre,Ishtar,Caldari Navy Wasp,5.003414,2109
36233968,,Scourge Torpedo,#System,0,3
36233690,Rebecka Sun,Retribution,Small Focused Pulse Laser II,1.803338,46001
36233690,,Gallente Control Tower Small,#System,0,32116
36233663,Rebecka Sun,Retribution,Small Focused Pulse Laser II,1.803338,58086
36233663,,Gallente Control Tower Small,#System,0,22168
36233578,Ambrose Oni,Thorax,200mm Railgun II,-4.133,14896
36233578,Spillrag,Deimos,Warrior II,-4,23917
36233578,,Scourge Cruise Missile,#System,0,22178
36233578,Forget Myface,Malediction,J5b Phased Prototype Warp Scrambler I,-3.8,2541
36233494,,Gallente Control Tower Small,#System,0,6961
36231639,Zalver,Flycatcher,Inferno Fury Light Missile,5.004201,481
36231643,Zalver,Flycatcher,Inferno Fury Light Missile,5.004201,410
36230739,Catlos JeminJees,Naglfar,6x2500mm Repeating Cannon I,0.9717632,901063
36230739,Ereshgikal,Moros,Moros,-3,1580670
36230739,LordShazbot,Moros,Moros,5,1557480
36230739,Cecil Arongo,Moros,Moros,1,1514661
36230739,Dersk,Moros,Moros,4.5,1445672
36230739,Hypern,Naglfar,Naglfar,0.8,1241429
36230739,Roaner,Naglfar,Naglfar,1.5,1096287
36230739,Ogast,Naglfar,Naglfar,-1,1080749
36230739,Lovely Lily,Moros,Moros,5,1010880
36230739,Slayer Girl,Naglfar,Naglfar,4.3,987602
36230739,Spazmodiac,Naglfar,Naglfar,-2.5,940774
36230739,Dixe Normus,Phoenix,Scourge Citadel Torpedo,5,886831
36230739,Eowyn L,Naglfar,Naglfar,-1.8,858116
36230739,Saul Nessus,Naglfar,Naglfar,5,850343
36230739,borodimer,Naglfar,Naglfar,4.1,799856
36230739,Adorra Courcel,Moros,Moros,4.1,794634
36230739,careme2389,Phoenix,Scourge Citadel Torpedo,5,748087
36230739,Mr Reaperz,Phoenix,Citadel Torpedo Launcher I,4.2,570780
36230739,Dar'Assad,Naglfar,Naglfar,5,559886
36230739,Shrapnel2389,Naglfar,Naglfar,5,540014
36230739,Evil Temptress,Archon,Firbolg,4.8,140119
36230739,Phoenixhime,Archon,Einherji,3.8,116140
36230739,KeSya Claproth,Archon,Templar,1.6,113909
36230739,Senshi Hawk,Archon,Dragonfly,-2.5,111281
36230739,Valsivus,Archon,Firbolg,5,94597
36230739,Klarity Nessus,Archon,Templar,4.9,88427
36230720,BnT,Rapier,220mm Vulcan AutoCannon II,1.115418,1704
36230725,BnT,Rapier,220mm Vulcan AutoCannon II,1.115418,463
36230591,Wicked Garden,Vagabond,220mm Vulcan AutoCannon II,-3.631595,5245
36230591,Apackof12Ninjas,Crow,Light Missile Launcher II,3.6,0
36230594,Crash Course,Deimos,Heavy Ion Blaster II,5.002458,1183
36230594,Sliver Demon,Capsule,Rocket Launcher II,5,4768
36230594,goldyloks,Hurricane,Hurricane,1.7,2950
36230594,jonjacob,Drake,Scourge Fury Heavy Missile,5,2904
36230594,Jkeeper,Vagabond,Vagabond,5,2780
36230594,RadiantShadow,Vagabond,Vagabond,5,2000
36230594,Admiral Doomchug,Condor,Stasis Webifier I,1.2,0
36230594,DatGuyC Barviainen,Capsule,J5b Phased Prototype Warp Scrambler I,5,0
36230580,Wicked Garden,Vagabond,220mm Vulcan AutoCannon II,-3.631595,1666
36230542,Goodkid,Sleipnir,220mm Vulcan AutoCannon II,5.004512,1909
36230542,Sliver Demon,Hawk,Scourge Rage Rocket,5,544
36230544,Sliver Demon,Hawk,Scourge Rage Rocket,5.000995,461
36230472,Wicked Garden,Vagabond,220mm Vulcan AutoCannon II,-3.631595,3846
36230472,Ukanis,Crow,Scourge Fury Light Missile,5,1006
36230472,Arthyr Edius,Malediction,Caldari Navy Scourge Light Missile,4.7,879
36230472,kabe apollo,Rifter,Rifter,5,532
36229959,Jay Pi,Deimos,Heavy Ion Blaster II,1.123696,6523
36229467,Apackof12Ninjas,Widow,Mjolnir Fury Heavy Missile,3.635458,792
36229467,Dagny Jameson,Hound,Caldari Navy Nova Torpedo,3.1,2106
36229467,Ukanis,Hound,Caldari Navy Nova Torpedo,5,2089
36229467,Virak'kara,Hound,Caldari Navy Nova Torpedo,0.7,1140
36229467,sgtrockport,Hound,Caldari Navy Nova Torpedo,5,1093
36229467,Arthyr Edius,Purifier,Caldari Navy Mjolnir Torpedo,4.7,629
36229467,Wicked Garden,Panther,Panther,-3.6,212
36229467,kabe apollo,Nemesis,Prototype 'Arbalest' Torpedo Launcher,5,0
36229467,RoseDNA,Rapier,Warp Disruptor II,4.8,0
36229202,Cyrano D'Bushwhack,Ishtar,Garde II,4.214286,7937
36229202,Digital Cell,Tornado,Tornado,-1.1,9642
36229202,Jmyotis,Hurricane,Hurricane,4.9,5753
36229202,Yurian,Purifier,Phased Weapon Navigation Array Generation Extron,-1.1,1390
36228533,SpankerOfAnkle,Stratios,Heavy Pulse Laser II,-3.537734,1366
36228533,Zuzundro,Anathema,Inferno Javelin Rocket,-1.2,290
36228535,SpankerOfAnkle,Stratios,Heavy Pulse Laser II,-3.537734,454
36228535,Zuzundro,Anathema,Warp Disruptor II,-1.2,0
36227922,Jkeeper,Vagabond,Dual 180mm AutoCannon II,5.008214,445
36227829,Crash Course,Cynabal,425mm AutoCannon II,5.002458,6660
36227829,Jkeeper,Vagabond,Warrior II,5,2883
36227829,Goodkid,Deimos,Heavy Ion Blaster II,5,0
36227813,Kondorssonsson,Heron,Caldari Navy Inferno Rocket,3.001579,1739
36227813,Digital Cell,Tornado,1400mm 'Scout' Artillery I,-1.1,0
36227782,Goodkid,Sleipnir,220mm Vulcan AutoCannon II,5.004512,630
36227782,Jkeeper,Vagabond,Vagabond,5,373
36227782,Crash Course,Cynabal,Warrior II,5,126
36227793,Jkeeper,Vagabond,Warrior II,5.008214,1209
36227780,Jkeeper,Vagabond,Warrior II,5.008214,418
36227780,Goodkid,Sleipnir,Warrior II,5,763
36227780,Crash Course,Cynabal,Cynabal,5,77
36227778,Jkeeper,Vagabond,Dual 180mm AutoCannon II,5.008214,6370
36227778,Goodkid,Sleipnir,Warrior II,5,7660
36227778,Crash Course,Cynabal,Hornet EC-300,5,2675
36227126,Jay Pi,Deimos,Hammerhead II,1.123696,27283
36227031,Jay Pi,Deimos,Heavy Ion Blaster II,1.123696,3409
36226706,jon20080920,Hurricane,720mm Howitzer Artillery II,5.007958,223
36226706,DatGuyC Barviainen,Crow,Scourge Rage Rocket,5,160
36226343,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.957815,431
36226319,Digital Cell,Tornado,1400mm 'Scout' Artillery I,-1.073538,2696
36226319,SpankerOfAnkle,Legion,Legion,-3,4396
36225923,concretechiken,Vagabond,Warrior II,5.008168,1392
36225923,jon20080920,Gnosis,Hobgoblin II,5,722
36225923,RadiantShadow,Vagabond,425mm AutoCannon II,5,0
36225208,Crash Course,Stabber Fleet Issue,Dual 180mm AutoCannon II,5.002458,3879
36225196,Crash Course,Stabber Fleet Issue,Dual 180mm AutoCannon II,5.002458,5609
36224609,Bos Noskcaj,Sabre,150mm Light AutoCannon II,1.648942,173
36224609,Talos Stormcrow,#System,Caldari Navy Mjolnir Light Missile,5,259
36224609,Osiriis,Dragoon,Faint Warp Disruptor I,2.6,0
36224551,Bos Noskcaj,Sabre,150mm Light AutoCannon II,1.648942,795
36224551,Talos Stormcrow,Malediction,Caldari Navy Mjolnir Light Missile,5,192
36224551,Osiriis,Dragoon,5W Infectious Power System Malfunction,2.6,0
36224150,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.957815,1371
36224025,Bos Noskcaj,Sabre,150mm Light AutoCannon II,1.648942,1
36224025,Veldruk Grimm,Crow,Caldari Navy Scourge Light Missile,1.9,382
36224025,Viatan Velic,Stiletto,Faint Epsilon Warp Scrambler I,-1.9,0
36224025,Osiriis,Dragoon,Faint Warp Disruptor I,2.6,0
36224025,TIGER888,Crow,Warp Disruptor II,-0.3,0
36224025,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36223983,Sploink,Hurricane,720mm Howitzer Artillery II,2.053347,517
36223983,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36223983,Veldruk Grimm,Crow,Balmer Series Tracking Disruptor I,1.9,0
36223514,Osiriis,Dragoon,Nova Javelin Rocket,2.574295,248
36223514,Talos Stormcrow,Anathema,Caldari Navy Scourge Rocket,5,160
36223433,Osiriis,Dragoon,Hobgoblin II,2.574295,2607
36223433,Talos Stormcrow,Anathema,'Arbalest' Rocket Launcher I,5,0
36223072,RT Cancer,Taranis,Light Ion Blaster II,2.171995,415
36223072,,Mobile Large Warp Disruptor I,#System,0,0
36222963,Sploink,Hurricane,720mm Howitzer Artillery II,2.053347,432
36222963,Johny stakiller,Crow,Light Missile Launcher II,5,0
36222963,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36222965,RT Cancer,Taranis,Light Ion Blaster II,2.171995,477
36222911,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.957815,930
36222614,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.121333,438
36222614,SpankerOfAnkle,Legion,Republic Fleet Warp Disruptor,-3,0
36222582,SpankerOfAnkle,Legion,Heavy Pulse Laser II,-2.957815,624
36222582,Von Tibbo,Flycatcher,Scourge Rage Rocket,4.1,969
36222305,Kosmodirka Keikira,Caracal,Caldari Navy Mjolnir Heavy Missile,-2.702986,322
36222305,Fred Brickhead,Ishtar,Warrior II,-2.3,1695
36222305,DAGIX,Crusader,Crusader,5,298
36222305,Vayerd,Condor,Caldari Navy Scourge Light Missile,2.7,270
36222305,Payls,Hurricane,Warp Disruptor II,5,92
36222129,Its Complicated,Hound,Caldari Navy Nova Torpedo,-9.424761,508
36222129,Vaarkk,Hound,Caldari Navy Nova Torpedo,2.6,2512
36222129,Hulabaloon,Hound,Caldari Navy Nova Torpedo,-0.3,1947
36222129,Ubast Zhanfrahm,Hound,Caldari Navy Nova Torpedo,-1.3,1793
36222129,Hard Workin' Jimmy,Hound,Caldari Navy Nova Torpedo,1.1,1706
36222129,Vercinget0rix,Hound,Caldari Navy Nova Torpedo,-1.9,1613
36222129,Jeff Fire,Hound,Caldari Navy Nova Torpedo,-0.1,1535
36222129,Masato Isayeki,Purifier,Caldari Navy Mjolnir Torpedo,-3.8,963
36222129,Agrakari Saraki,Purifier,Caldari Navy Mjolnir Torpedo,0.9,767
36222129,Mehrunes666 Dagon,Loki,Loki,-8.5,637
36222129,Biggie Kadeyooh,Hound,Caldari Navy Nova Torpedo,-9.8,467
36222129,Wolf Omecron,Loki,Loki,-1,230
36222129,Husker admin,Arazu,Warp Scrambler II,-5.9,0
36222129,Baronvonchickenpants,Hound,Phased Weapon Navigation Array Generation Extron,-0.9,0
36222129,Canenald,Hound,Phased Weapon Navigation Array Generation Extron,2.9,0
36222129,abkiller Outamon,Manticore,Prototype 'Arbalest' Torpedo Launcher,1.8,0
36222129,May Arethusa,Hound,Prototype 'Arbalest' Torpedo Launcher,-8.5,0
36221743,Maniacus,Vagabond,425mm AutoCannon II,3.03509,1544
36221583,Wurby Hadah,Prophecy,Warrior II,-1.397144,384
36221529,Wurby Hadah,Prophecy,Warrior II,-1.397144,490
36219706,Osirisxp Pava,Sabre,125mm Gatling AutoCannon II,-1.305874,1635
36219706,COSM0,Thorax,Thorax,4.4,661
36219706,Captain Sentenzza,Griffin,Enfeebling Phase Inversion ECM I,1.1,0
36219743,Osirisxp Pava,Sabre,125mm Gatling AutoCannon II,-1.305874,295
36219743,Captain Sentenzza,Griffin,Caldari Navy Mjolnir Rocket,1.1,153
36219743,COSM0,Thorax,Heavy Neutron Blaster II,4.4,0
36218873,sHanQ Myteia,Astero,Warrior II,3.730677,421
36218833,sHanQ Myteia,Astero,Warrior II,3.730677,1860
36218731,Bos Noskcaj,Stiletto,150mm Light AutoCannon II,1.405102,826
36218756,Bos Noskcaj,Stiletto,150mm Light AutoCannon II,1.405102,404
